feature,importance,importance_std,split_id,train_end,horizon,model
week_cos,0.0005059826056060535,9.401912648081619e-05,1,2018-12-31,13,PLS
HospRisk_lag1,0.00020285679936870581,0.00016163580999717343,1,2018-12-31,13,PLS
HospRisk_lag2,-8.681762050259389e-05,4.24862901234482e-05,1,2018-12-31,13,PLS
HospRisk_lag4,-1.0612169231316581e-06,8.732998363533768e-05,1,2018-12-31,13,PLS
HospRisk_lag8,-5.7851928707003396e-05,4.076043906805084e-05,1,2018-12-31,13,PLS
HospRisk_lag12,-3.715676163429382e-06,1.0989064722072136e-05,1,2018-12-31,13,PLS
HospRisk_lag24,-4.424742221359468e-06,4.571515631059698e-06,1,2018-12-31,13,PLS
HospRisk_lag52,7.355232228975495e-05,3.519808780592268e-05,1,2018-12-31,13,PLS
HospRisk_rollmean12,0.0009017939096058636,0.00025518266640522653,1,2018-12-31,13,PLS
HospRisk_rollmean24,0.004358122022221344,0.00032776199639925887,1,2018-12-31,13,PLS
HospRisk_rollmean52,0.03587897011119688,0.000954840676286339,1,2018-12-31,13,PLS
HospRisk_ewm12,0.003015269302699225,0.00026608677964412456,1,2018-12-31,13,PLS
HospRisk_ewm24,0.0009251782911496198,0.00012955453883543446,1,2018-12-31,13,PLS
HospRisk_ewm52,0.00014523005333250127,0.00010972898106973224,1,2018-12-31,13,PLS
year,0.0,0.0,1,2018-12-31,13,XGBoost
month,0.00037259316032745016,0.0001789622186347062,1,2018-12-31,13,XGBoost
quarter,0.0,0.0,1,2018-12-31,13,XGBoost
week_sin,0.0014384021391698476,0.0005688873233848717,1,2018-12-31,13,XGBoost
week_cos,-0.00014807208644765924,0.00022637601750997603,1,2018-12-31,13,XGBoost
HospRisk_lag1,0.00012638168133933815,0.00022126945961679987,1,2018-12-31,13,XGBoost
HospRisk_lag2,7.049239384845362e-05,0.00011469830549115832,1,2018-12-31,13,XGBoost
HospRisk_lag4,-0.00013575120887334146,0.0001518475189570281,1,2018-12-31,13,XGBoost
HospRisk_lag8,-0.0002009404568444062,6.61153255438278e-05,1,2018-12-31,13,XGBoost
HospRisk_lag12,0.00043514437803724993,0.00019260851111951448,1,2018-12-31,13,XGBoost
HospRisk_lag24,0.00017752010970455978,0.00030682910912455856,1,2018-12-31,13,XGBoost
HospRisk_lag52,0.0007296833866516251,0.00025488852831159325,1,2018-12-31,13,XGBoost
HospRisk_rollmean12,0.005225266187722327,0.0008620006272112866,1,2018-12-31,13,XGBoost
HospRisk_rollmean24,0.01738814947402633,0.0012318111228853481,1,2018-12-31,13,XGBoost
HospRisk_rollmean52,0.01736076746094487,0.0011195434393998054,1,2018-12-31,13,XGBoost
HospRisk_ewm12,0.001385156401247456,0.0002722330019838154,1,2018-12-31,13,XGBoost
HospRisk_ewm24,0.01476091786530787,0.0014418694755480683,1,2018-12-31,13,XGBoost
HospRisk_ewm52,0.01569135494203571,0.00047101360069999365,1,2018-12-31,13,XGBoost
year,0.0,0.0,1,2018-12-31,13,LightGBM
month,0.00010905645697363853,0.0001238868191674693,1,2018-12-31,13,LightGBM
quarter,0.0,0.0,1,2018-12-31,13,LightGBM
week_sin,0.0013923547532066426,0.0003897760098267285,1,2018-12-31,13,LightGBM
week_cos,0.00010606188063109756,0.00020042749567383345,1,2018-12-31,13,LightGBM
HospRisk_lag1,-0.0003654197554000593,7.700821553339062e-05,1,2018-12-31,13,LightGBM
HospRisk_lag2,-5.3836895853670574e-05,0.00011347197126799625,1,2018-12-31,13,LightGBM
HospRisk_lag4,0.0002069738664197851,0.0002050908558035169,1,2018-12-31,13,LightGBM
HospRisk_lag8,9.88544925073942e-05,0.0001346019548472935,1,2018-12-31,13,LightGBM
HospRisk_lag12,-4.4546981908255565e-07,0.0003166954039660752,1,2018-12-31,13,LightGBM
HospRisk_lag24,0.00021908482562397747,0.00027477403994079403,1,2018-12-31,13,LightGBM
HospRisk_lag52,0.0007971107554012813,0.00020527740714090806,1,2018-12-31,13,LightGBM
HospRisk_rollmean12,8.8880675811992e-05,0.00017935206956050116,1,2018-12-31,13,LightGBM
HospRisk_rollmean24,0.0033091900849696655,0.0002266330257807315,1,2018-12-31,13,LightGBM
HospRisk_rollmean52,0.010558306309040633,0.000709880346556892,1,2018-12-31,13,LightGBM
HospRisk_ewm12,0.00043709732088083596,0.0002532623318819433,1,2018-12-31,13,LightGBM
HospRisk_ewm24,0.0024199706216492924,0.0002798994629284312,1,2018-12-31,13,LightGBM
HospRisk_ewm52,0.0045395981208293966,0.00044264221497947534,1,2018-12-31,13,LightGBM
year,0.0,0.0,1,2018-12-31,13,CatBoost
month,-5.11091766013605e-05,0.00019808337004599034,1,2018-12-31,13,CatBoost
quarter,-0.0002727171747414714,5.382820994190296e-05,1,2018-12-31,13,CatBoost
week_sin,0.0011507156038556231,0.0003238506333325301,1,2018-12-31,13,CatBoost
week_cos,-0.0001617997847016439,6.277457583095686e-05,1,2018-12-31,13,CatBoost
HospRisk_lag1,-3.7173296562448276e-05,0.00011561156677089751,1,2018-12-31,13,CatBoost
HospRisk_lag2,-0.00017250814478390054,6.763999455266145e-05,1,2018-12-31,13,CatBoost
HospRisk_lag4,0.00011282786137952195,0.00012653918424299128,1,2018-12-31,13,CatBoost
HospRisk_lag8,-0.00027278844278489365,5.174215777096442e-05,1,2018-12-31,13,CatBoost
HospRisk_lag12,-0.0002957927919418846,0.00023448715829378205,1,2018-12-31,13,CatBoost
HospRisk_lag24,9.063437623916814e-05,0.00015609792539576832,1,2018-12-31,13,CatBoost
HospRisk_lag52,-0.00015237825227634171,0.0002030092317100068,1,2018-12-31,13,CatBoost
HospRisk_rollmean12,0.0003599093185086055,0.00020773900385287938,1,2018-12-31,13,CatBoost
HospRisk_rollmean24,0.0019262187901662674,0.00017495684073341012,1,2018-12-31,13,CatBoost
HospRisk_rollmean52,0.009577149510744032,0.0009780496891851943,1,2018-12-31,13,CatBoost
HospRisk_ewm12,-0.00012154319466854413,0.00019864221551382308,1,2018-12-31,13,CatBoost
HospRisk_ewm24,0.001502260977863129,0.0003215206804267625,1,2018-12-31,13,CatBoost
HospRisk_ewm52,0.002409963106633184,0.00031761485251339107,1,2018-12-31,13,CatBoost
year,0.0,0.0,2,2019-12-30,1,Ridge
month,0.008217518113849165,0.0005250284767802025,2,2019-12-30,1,Ridge
quarter,0.002242709844981461,0.00032307705366663907,2,2019-12-30,1,Ridge
week_sin,0.0025205404622369422,0.0005718050388863694,2,2019-12-30,1,Ridge
week_cos,9.483777243334268e-05,2.6538614884434692e-05,2,2019-12-30,1,Ridge
HospRisk_lag1,0.0002574956085563462,7.935689596217205e-05,2,2019-12-30,1,Ridge
HospRisk_lag2,-1.1667814020421829e-05,1.0907797319150705e-06,2,2019-12-30,1,Ridge
HospRisk_lag4,-7.770133720187977e-05,7.181271184668679e-05,2,2019-12-30,1,Ridge
HospRisk_lag8,-9.414524056045038e-06,1.1265571490394588e-05,2,2019-12-30,1,Ridge
HospRisk_lag12,-0.00016978352539808727,7.259213910961887e-05,2,2019-12-30,1,Ridge
HospRisk_lag24,-1.4513155250445164e-05,5.695029128414531e-06,2,2019-12-30,1,Ridge
HospRisk_lag52,0.00011768769658703216,4.465529503439707e-05,2,2019-12-30,1,Ridge
HospRisk_rollmean12,0.0009881296587977372,8.431848327377876e-05,2,2019-12-30,1,Ridge
HospRisk_rollmean24,0.0006397340776781613,0.0001566095747837669,2,2019-12-30,1,Ridge
HospRisk_rollmean52,0.014009685766797125,0.0009758875376539266,2,2019-12-30,1,Ridge
HospRisk_ewm12,0.021223826302266713,0.000625931612001864,2,2019-12-30,1,Ridge
HospRisk_ewm24,0.06350782775867639,0.0005903211869431302,2,2019-12-30,1,Ridge
HospRisk_ewm52,0.006214485095491567,0.0005684097106256527,2,2019-12-30,1,Ridge
year,0.0,0.0,2,2019-12-30,1,Lasso
month,0.0015494985885826096,0.00023460391468605019,2,2019-12-30,1,Lasso
quarter,0.0,0.0,2,2019-12-30,1,Lasso
week_sin,0.0020544445038625514,0.0005110041808071656,2,2019-12-30,1,Lasso
week_cos,0.00010571618672608474,2.415948749961313e-05,2,2019-12-30,1,Lasso
HospRisk_lag1,-1.5366065336308576e-06,1.6616563934258365e-06,2,2019-12-30,1,Lasso
HospRisk_lag2,-7.785648994377282e-05,1.600321611259802e-05,2,2019-12-30,1,Lasso
HospRisk_lag4,-3.703294078128971e-05,6.79289960266212e-05,2,2019-12-30,1,Lasso
HospRisk_lag8,0.0,0.0,2,2019-12-30,1,Lasso
HospRisk_lag12,-8.962488589310813e-05,2.743100610687378e-05,2,2019-12-30,1,Lasso
HospRisk_lag24,-2.4785029041646255e-05,1.1211513876603338e-05,2,2019-12-30,1,Lasso
HospRisk_lag52,0.0002096500379807964,5.551432899308963e-05,2,2019-12-30,1,Lasso
HospRisk_rollmean12,0.0,0.0,2,2019-12-30,1,Lasso
HospRisk_rollmean24,0.0,0.0,2,2019-12-30,1,Lasso
HospRisk_rollmean52,0.011148067686677931,0.0008524285632567321,2,2019-12-30,1,Lasso
HospRisk_ewm12,0.0,0.0,2,2019-12-30,1,Lasso
HospRisk_ewm24,0.0,0.0,2,2019-12-30,1,Lasso
HospRisk_ewm52,-9.857451627981462e-05,2.942096761643734e-05,2,2019-12-30,1,Lasso
year,0.0,0.0,2,2019-12-30,1,ElasticNet
month,0.0019344087855753644,0.0002672288675370659,2,2019-12-30,1,ElasticNet
quarter,0.0,0.0,2,2019-12-30,1,ElasticNet
week_sin,0.002533738635317184,0.0005788106857645316,2,2019-12-30,1,ElasticNet
week_cos,0.00011276159097464711,2.646637940484307e-05,2,2019-12-30,1,ElasticNet
HospRisk_lag1,-7.39360838615255e-06,7.374793921160755e-06,2,2019-12-30,1,ElasticNet
HospRisk_lag2,-9.166279434161262e-05,1.7790121042265448e-05,2,2019-12-30,1,ElasticNet
HospRisk_lag4,-4.450173671554647e-05,7.509003654021755e-05,2,2019-12-30,1,ElasticNet
HospRisk_lag8,4.6647737040494965e-06,3.4868949144456173e-06,2,2019-12-30,1,ElasticNet
HospRisk_lag12,-0.00011396665719369259,3.597704397390356e-05,2,2019-12-30,1,ElasticNet
HospRisk_lag24,-4.438528684269083e-05,1.9877202654972105e-05,2,2019-12-30,1,ElasticNet
HospRisk_lag52,0.0002037353353546545,5.6584800626633654e-05,2,2019-12-30,1,ElasticNet
HospRisk_rollmean12,6.331801115389002e-05,9.981307495895433e-06,2,2019-12-30,1,ElasticNet
HospRisk_rollmean24,0.0,0.0,2,2019-12-30,1,ElasticNet
HospRisk_rollmean52,0.010763179586831128,0.000848495209092265,2,2019-12-30,1,ElasticNet
HospRisk_ewm12,0.0,0.0,2,2019-12-30,1,ElasticNet
HospRisk_ewm24,0.0,0.0,2,2019-12-30,1,ElasticNet
HospRisk_ewm52,-0.000135398290942218,4.287110984158036e-05,2,2019-12-30,1,ElasticNet
year,0.0,0.0,2,2019-12-30,1,PLS
month,0.007217312054808811,0.000506479039423309,2,2019-12-30,1,PLS
quarter,0.0018649239862221223,0.00029989288768371495,2,2019-12-30,1,PLS
week_sin,0.002500344550768607,0.0005739295178368335,2,2019-12-30,1,PLS
week_cos,0.00010626136196372759,2.9785349030668236e-05,2,2019-12-30,1,PLS
HospRisk_lag1,7.561918365883713e-06,5.12220084976428e-06,2,2019-12-30,1,PLS
HospRisk_lag2,-0.0001033714653023321,1.548469621615898e-05,2,2019-12-30,1,PLS
HospRisk_lag4,-5.586159851029282e-05,8.757884977445003e-05,2,2019-12-30,1,PLS
HospRisk_lag8,-2.2751645222307547e-06,1.8686669930394027e-06,2,2019-12-30,1,PLS
HospRisk_lag12,-0.00015515054169202292,6.055793799195786e-05,2,2019-12-30,1,PLS
HospRisk_lag24,-8.535949109423901e-05,3.965235183375739e-05,2,2019-12-30,1,PLS
HospRisk_lag52,0.00017023778391001,5.364297878290234e-05,2,2019-12-30,1,PLS
HospRisk_rollmean12,0.0011454906311285818,9.321487287363393e-05,2,2019-12-30,1,PLS
HospRisk_rollmean24,0.0016003449121430701,0.00011835593551529894,2,2019-12-30,1,PLS
HospRisk_rollmean52,0.007869661104674497,0.0007538357309738034,2,2019-12-30,1,PLS
HospRisk_ewm12,-0.00010888424922989582,4.92612180822677e-05,2,2019-12-30,1,PLS
HospRisk_ewm24,-9.098727213335822e-06,1.2199209440703754e-06,2,2019-12-30,1,PLS
HospRisk_ewm52,0.0015953003589171456,0.00032487253442764713,2,2019-12-30,1,PLS
year,0.0,0.0,2,2019-12-30,1,XGBoost
month,0.0003388410658202223,0.00011812029682537172,2,2019-12-30,1,XGBoost
quarter,0.0,0.0,2,2019-12-30,1,XGBoost
week_sin,0.0007146034080238395,0.0001868154789385994,2,2019-12-30,1,XGBoost
week_cos,0.0006596439233264196,0.0002961670780631321,2,2019-12-30,1,XGBoost
HospRisk_lag1,0.0003846049219431602,0.00036183649907699564,2,2019-12-30,1,XGBoost
HospRisk_lag2,7.181099020742154e-06,0.00017277386478060046,2,2019-12-30,1,XGBoost
HospRisk_lag4,-0.0004188594605169793,0.00022776130894206108,2,2019-12-30,1,XGBoost
HospRisk_lag8,-0.00012321535687251362,0.00017070555211310605,2,2019-12-30,1,XGBoost
HospRisk_lag12,-0.0006088114500154562,0.0001850689476413848,2,2019-12-30,1,XGBoost
HospRisk_lag24,0.00016650233527518155,0.00021184400475620177,2,2019-12-30,1,XGBoost
HospRisk_lag52,0.0014794682731817887,0.00015535647050518393,2,2019-12-30,1,XGBoost
HospRisk_rollmean12,0.008976231924250077,0.0007203891285981324,2,2019-12-30,1,XGBoost
HospRisk_rollmean24,0.0009430808649435074,0.00020417398906009545,2,2019-12-30,1,XGBoost
HospRisk_rollmean52,0.024083334775185778,0.0006407608433823253,2,2019-12-30,1,XGBoost
HospRisk_ewm12,0.005246429047343859,0.0007767203415752153,2,2019-12-30,1,XGBoost
HospRisk_ewm24,0.001098525656845578,0.000251147925123998,2,2019-12-30,1,XGBoost
HospRisk_ewm52,0.015265677227447854,0.0010525877825723086,2,2019-12-30,1,XGBoost
year,0.0,0.0,2,2019-12-30,1,LightGBM
month,0.0006551879525426574,0.00020225415796697332,2,2019-12-30,1,LightGBM
quarter,0.0,0.0,2,2019-12-30,1,LightGBM
week_sin,0.0004218226864436958,0.0001816368114148369,2,2019-12-30,1,LightGBM
week_cos,0.0005419760680762442,0.0003196184379416873,2,2019-12-30,1,LightGBM
HospRisk_lag1,0.00012196676623585367,8.63665558297813e-05,2,2019-12-30,1,LightGBM
HospRisk_lag2,-0.00016037906641694355,0.00011602127963222167,2,2019-12-30,1,LightGBM
HospRisk_lag4,-0.0004831682551525329,0.0001607187635014885,2,2019-12-30,1,LightGBM
HospRisk_lag8,-0.00021246957644810994,6.42162711030379e-05,2,2019-12-30,1,LightGBM
HospRisk_lag12,-6.546914163672036e-05,0.00011116888363808816,2,2019-12-30,1,LightGBM
HospRisk_lag24,-0.00021623328604567505,0.00016956088826362639,2,2019-12-30,1,LightGBM
HospRisk_lag52,0.0007617074192078965,0.00015537726306069497,2,2019-12-30,1,LightGBM
HospRisk_rollmean12,0.0057669514107721535,0.0002157564094026607,2,2019-12-30,1,LightGBM
HospRisk_rollmean24,0.0005069886695890258,0.00019731407865758565,2,2019-12-30,1,LightGBM
HospRisk_rollmean52,0.010358147514758054,0.0008361420750954331,2,2019-12-30,1,LightGBM
HospRisk_ewm12,0.0020861559018810426,0.000425452620193097,2,2019-12-30,1,LightGBM
HospRisk_ewm24,0.0011034238854992716,0.0001961446672808519,2,2019-12-30,1,LightGBM
HospRisk_ewm52,0.0005624242534437995,0.0003867799883658367,2,2019-12-30,1,LightGBM
year,0.0,0.0,2,2019-12-30,1,CatBoost
month,0.000520364362360004,0.00016479505505418321,2,2019-12-30,1,CatBoost
quarter,0.00025414298209566755,4.596688157624318e-05,2,2019-12-30,1,CatBoost
week_sin,0.0006290006783099544,0.00010430353365465162,2,2019-12-30,1,CatBoost
week_cos,0.0004046238441307748,0.00020985602777361356,2,2019-12-30,1,CatBoost
HospRisk_lag1,-2.782448348453426e-05,9.726256911671737e-05,2,2019-12-30,1,CatBoost
HospRisk_lag2,-0.0002074059535955519,4.0591893027396326e-05,2,2019-12-30,1,CatBoost
HospRisk_lag4,-0.0004482747706012535,0.0001884169420157365,2,2019-12-30,1,CatBoost
HospRisk_lag8,-1.1174984463463434e-05,6.305267127468939e-05,2,2019-12-30,1,CatBoost
HospRisk_lag12,9.62242866781371e-05,0.0001629235303325771,2,2019-12-30,1,CatBoost
HospRisk_lag24,8.012191332475992e-05,0.00016943863561354907,2,2019-12-30,1,CatBoost
HospRisk_lag52,0.0004351144524368189,9.42265808139148e-05,2,2019-12-30,1,CatBoost
HospRisk_rollmean12,0.0034335875368760203,0.0004560393041212761,2,2019-12-30,1,CatBoost
HospRisk_rollmean24,-0.00014124273253638965,0.00011385313366538808,2,2019-12-30,1,CatBoost
HospRisk_rollmean52,0.003926001735417956,0.00025586063386360105,2,2019-12-30,1,CatBoost
HospRisk_ewm12,0.0010111658401105394,0.00018537329739919827,2,2019-12-30,1,CatBoost
HospRisk_ewm24,0.0005373786789921898,0.00013621017570728463,2,2019-12-30,1,CatBoost
HospRisk_ewm52,0.002153513354627912,0.00043441771393005866,2,2019-12-30,1,CatBoost
year,0.0,0.0,2,2019-12-30,4,Ridge
month,6.867558122138905e-05,0.00010873658770388313,2,2019-12-30,4,Ridge
quarter,0.00022859711112133697,0.00023953664281377258,2,2019-12-30,4,Ridge
week_sin,0.00026199278597184296,0.00018144580102087959,2,2019-12-30,4,Ridge
week_cos,0.0005399708996367658,0.00015896349875928678,2,2019-12-30,4,Ridge
HospRisk_lag1,0.00014586194848949517,0.00020072812463768446,2,2019-12-30,4,Ridge
HospRisk_lag2,5.6325653296657176e-05,6.503409694396143e-05,2,2019-12-30,4,Ridge
HospRisk_lag4,4.2892482165579614e-05,5.413509804281344e-05,2,2019-12-30,4,Ridge
HospRisk_lag8,7.191950644788725e-05,2.9240567072092647e-05,2,2019-12-30,4,Ridge
HospRisk_lag12,-5.981772394358931e-06,0.0001970831725159413,2,2019-12-30,4,Ridge
HospRisk_lag24,4.6690471861349224e-05,4.755148230604805e-05,2,2019-12-30,4,Ridge
HospRisk_lag52,-0.00019601482528781579,0.00011111229086816803,2,2019-12-30,4,Ridge
HospRisk_rollmean12,0.0016077470066949763,0.0004566814173831522,2,2019-12-30,4,Ridge
HospRisk_rollmean24,0.0018538135844333725,0.0004872659508208808,2,2019-12-30,4,Ridge
HospRisk_rollmean52,0.0279697390071125,0.0015258345735232463,2,2019-12-30,4,Ridge
HospRisk_ewm12,0.002145798698870105,0.0005229686208980588,2,2019-12-30,4,Ridge
HospRisk_ewm24,0.056923770345952994,0.0019201317176690102,2,2019-12-30,4,Ridge
HospRisk_ewm52,0.00031497457175612144,0.00035871018690088137,2,2019-12-30,4,Ridge
year,0.0,0.0,2,2019-12-30,4,Lasso
month,0.0,0.0,2,2019-12-30,4,Lasso
quarter,0.0,0.0,2,2019-12-30,4,Lasso
week_sin,3.66889398795478e-05,3.9989451394843216e-05,2,2019-12-30,4,Lasso
week_cos,0.0005902477957279939,0.00015512463903033386,2,2019-12-30,4,Lasso
HospRisk_lag1,1.8346086076936886e-05,0.0001094418846281002,2,2019-12-30,4,Lasso
HospRisk_lag2,3.678321336741952e-07,5.978386760761039e-06,2,2019-12-30,4,Lasso
HospRisk_lag4,0.0,0.0,2,2019-12-30,4,Lasso
HospRisk_lag8,0.0,0.0,2,2019-12-30,4,Lasso
HospRisk_lag12,-3.873144469082046e-05,9.506266431301513e-05,2,2019-12-30,4,Lasso
HospRisk_lag24,0.0,0.0,2,2019-12-30,4,Lasso
HospRisk_lag52,-0.00013683137751580588,0.0001324439430542793,2,2019-12-30,4,Lasso
HospRisk_rollmean12,0.0,0.0,2,2019-12-30,4,Lasso
HospRisk_rollmean24,0.0,0.0,2,2019-12-30,4,Lasso
HospRisk_rollmean52,0.013683791799485822,0.0012324468459808734,2,2019-12-30,4,Lasso
HospRisk_ewm12,0.0,0.0,2,2019-12-30,4,Lasso
HospRisk_ewm24,0.0,0.0,2,2019-12-30,4,Lasso
HospRisk_ewm52,0.0,0.0,2,2019-12-30,4,Lasso
year,0.0,0.0,2,2019-12-30,4,ElasticNet
month,0.0,0.0,2,2019-12-30,4,ElasticNet
quarter,8.866741333934947e-08,5.037336852011518e-06,2,2019-12-30,4,ElasticNet
week_sin,6.188407329279499e-05,6.450914761751831e-05,2,2019-12-30,4,ElasticNet
week_cos,0.0006249074421044887,0.00016660071438099925,2,2019-12-30,4,ElasticNet
HospRisk_lag1,2.277272888052684e-05,0.00012435572804870158,2,2019-12-30,4,ElasticNet
HospRisk_lag2,1.1450986749039772e-06,1.4974788577169805e-05,2,2019-12-30,4,ElasticNet
HospRisk_lag4,0.0,0.0,2,2019-12-30,4,ElasticNet
HospRisk_lag8,4.0001578139980956e-05,1.6928388385247423e-05,2,2019-12-30,4,ElasticNet
HospRisk_lag12,-4.670942484428786e-05,0.00012595450657845308,2,2019-12-30,4,ElasticNet
HospRisk_lag24,2.8105577950410245e-06,1.1153121441477163e-05,2,2019-12-30,4,ElasticNet
HospRisk_lag52,-0.00015386216279330566,0.000137726689517252,2,2019-12-30,4,ElasticNet
HospRisk_rollmean12,0.0,0.0,2,2019-12-30,4,ElasticNet
HospRisk_rollmean24,0.0,0.0,2,2019-12-30,4,ElasticNet
HospRisk_rollmean52,0.01455594060432176,0.0012599539378104331,2,2019-12-30,4,ElasticNet
HospRisk_ewm12,5.907478895628704e-05,2.7333603854209265e-05,2,2019-12-30,4,ElasticNet
HospRisk_ewm24,0.0,0.0,2,2019-12-30,4,ElasticNet
HospRisk_ewm52,0.0,0.0,2,2019-12-30,4,ElasticNet
year,0.0,0.0,2,2019-12-30,4,PLS
month,3.1124730978726586e-05,6.996945935142237e-05,2,2019-12-30,4,PLS
quarter,0.00018850110522607987,0.0002141269774180011,2,2019-12-30,4,PLS
week_sin,0.0003347106385996945,0.00021135641997729014,2,2019-12-30,4,PLS
week_cos,0.0005544022100298418,0.00016436471484255252,2,2019-12-30,4,PLS
HospRisk_lag1,0.00018303605279783585,0.00020369655260908713,2,2019-12-30,4,PLS
HospRisk_lag2,6.486729672603442e-05,6.936836033121459e-05,2,2019-12-30,4,PLS
HospRisk_lag4,2.104509421524403e-05,2.8689098326296086e-05,2,2019-12-30,4,PLS
HospRisk_lag8,9.445632417493522e-05,3.667013872808321e-05,2,2019-12-30,4,PLS
HospRisk_lag12,-3.5692784089602636e-05,0.00017680204829218765,2,2019-12-30,4,PLS
HospRisk_lag24,5.7458737308335724e-06,2.044981388190012e-05,2,2019-12-30,4,PLS
HospRisk_lag52,-0.00019054714892726142,0.00012733194465305224,2,2019-12-30,4,PLS
HospRisk_rollmean12,0.00010134096403838778,0.00019932879496415795,2,2019-12-30,4,PLS
HospRisk_rollmean24,0.0007695464727838052,0.00015782811567040584,2,2019-12-30,4,PLS
HospRisk_rollmean52,0.015230171846957807,0.0012750744831442342,2,2019-12-30,4,PLS
HospRisk_ewm12,0.0018368447191105587,0.00032152753563362827,2,2019-12-30,4,PLS
HospRisk_ewm24,0.0007340902322096887,0.00016762923010546903,2,2019-12-30,4,PLS
HospRisk_ewm52,0.0002657997325782702,0.0003492895329179377,2,2019-12-30,4,PLS
year,0.0,0.0,2,2019-12-30,4,XGBoost
month,-0.0001264415329950308,0.0001482931841594944,2,2019-12-30,4,XGBoost
quarter,0.0,0.0,2,2019-12-30,4,XGBoost
week_sin,5.7519456633636776e-05,0.0003194968044142472,2,2019-12-30,4,XGBoost
week_cos,0.0016877182260039258,0.0006140256442718061,2,2019-12-30,4,XGBoost
HospRisk_lag1,-0.00038032689159940846,0.00015135974473258045,2,2019-12-30,4,XGBoost
HospRisk_lag2,0.000654983009589677,0.0002997941090928089,2,2019-12-30,4,XGBoost
HospRisk_lag4,0.00041939130761941,0.00026349200588968104,2,2019-12-30,4,XGBoost
HospRisk_lag8,5.917823331949568e-05,0.00015807408769685102,2,2019-12-30,4,XGBoost
HospRisk_lag12,0.0005815370395181429,0.0004022683202575286,2,2019-12-30,4,XGBoost
HospRisk_lag24,0.0004127414232470039,0.00016481149245854484,2,2019-12-30,4,XGBoost
HospRisk_lag52,-0.00024766038896741337,0.0002825124431757391,2,2019-12-30,4,XGBoost
HospRisk_rollmean12,0.0007755049131574432,0.00036925734973775563,2,2019-12-30,4,XGBoost
HospRisk_rollmean24,0.003200615839772031,0.0002879958602943988,2,2019-12-30,4,XGBoost
HospRisk_rollmean52,0.0136272443417643,0.0004699552378722194,2,2019-12-30,4,XGBoost
HospRisk_ewm12,0.013485490389185617,0.0014314621654218024,2,2019-12-30,4,XGBoost
HospRisk_ewm24,0.003920662312660889,0.0005591815802952398,2,2019-12-30,4,XGBoost
HospRisk_ewm52,0.01321654610207632,0.0007861377742255898,2,2019-12-30,4,XGBoost
year,0.0,0.0,2,2019-12-30,4,LightGBM
month,-0.0003100312144388273,0.00012281253096889692,2,2019-12-30,4,LightGBM
quarter,0.0,0.0,2,2019-12-30,4,LightGBM
week_sin,0.0003253067512417329,0.0003525574203412359,2,2019-12-30,4,LightGBM
week_cos,0.0011988304652244819,0.0004972570534411015,2,2019-12-30,4,LightGBM
HospRisk_lag1,-0.0002125265919605157,8.201948359957609e-05,2,2019-12-30,4,LightGBM
HospRisk_lag2,0.00046411924921641035,0.00016930894706650133,2,2019-12-30,4,LightGBM
HospRisk_lag4,0.00027341166885944677,0.00012477373559826295,2,2019-12-30,4,LightGBM
HospRisk_lag8,-1.471801363436831e-05,0.0001111154413846008,2,2019-12-30,4,LightGBM
HospRisk_lag12,0.0006470192910311811,0.00028558986346182417,2,2019-12-30,4,LightGBM
HospRisk_lag24,5.091805858296605e-05,7.391952639623575e-05,2,2019-12-30,4,LightGBM
HospRisk_lag52,-0.00011772036983317413,0.00015515751199754506,2,2019-12-30,4,LightGBM
HospRisk_rollmean12,0.0007166680561358163,0.00037554894606031615,2,2019-12-30,4,LightGBM
HospRisk_rollmean24,0.0010352218143518666,9.515723822242728e-05,2,2019-12-30,4,LightGBM
HospRisk_rollmean52,0.00748431483878681,0.0005629593804606647,2,2019-12-30,4,LightGBM
HospRisk_ewm12,0.00175718968669894,0.000402353509536176,2,2019-12-30,4,LightGBM
HospRisk_ewm24,0.0009154812388943223,0.00027466062586246307,2,2019-12-30,4,LightGBM
HospRisk_ewm52,0.003032127966957543,0.0005168449176222988,2,2019-12-30,4,LightGBM
year,0.0,0.0,2,2019-12-30,4,CatBoost
month,-7.406988289799244e-05,2.3889218029975453e-05,2,2019-12-30,4,CatBoost
quarter,0.00010781606562039192,5.390141539436061e-05,2,2019-12-30,4,CatBoost
week_sin,0.00023140798460123956,8.392667586693155e-05,2,2019-12-30,4,CatBoost
week_cos,0.000694616480882454,0.0003873713881010875,2,2019-12-30,4,CatBoost
HospRisk_lag1,-0.00024672364337571806,8.719255349663737e-05,2,2019-12-30,4,CatBoost
HospRisk_lag2,0.00035503200617978403,0.0001114268270131893,2,2019-12-30,4,CatBoost
HospRisk_lag4,0.0001808565793715744,3.445988112566985e-05,2,2019-12-30,4,CatBoost
HospRisk_lag8,-0.00011536596741605342,9.413308608645391e-05,2,2019-12-30,4,CatBoost
HospRisk_lag12,0.00017766568046325703,0.00023702180687169166,2,2019-12-30,4,CatBoost
HospRisk_lag24,-0.00012257262510473877,8.465303792883938e-05,2,2019-12-30,4,CatBoost
HospRisk_lag52,-0.00015320450958709043,0.00019550860311347122,2,2019-12-30,4,CatBoost
HospRisk_rollmean12,0.00029626924570477775,0.00014861306681709978,2,2019-12-30,4,CatBoost
HospRisk_rollmean24,-0.0002345941597940826,0.00014404430716888605,2,2019-12-30,4,CatBoost
