split_id,train_end,horizon,model,set,n_rows,MAE,RMSE,MASE
1,2018-12-31,4,CatBoost,train,4710,0.09289845455171176,0.1301101285489438,0.7179589678484852
1,2018-12-31,4,CatBoost,test,1560,0.10372064528407245,0.14400198099297123,0.7969245271281599
1,2018-12-31,13,Seasonal Naive,test,1560,0.13477729408832037,0.19867494939204933,1.0243383226260196
1,2018-12-31,13,Ridge,train,4710,0.09976173172699107,0.14224780437429363,0.758883008303795
1,2018-12-31,13,Ridge,test,1560,0.10235137050623212,0.13826825296702264,0.795336777959614
1,2018-12-31,13,Lasso,train,4710,0.09986316770478361,0.14263398722045043,0.7582665100636781
1,2018-12-31,13,Lasso,test,1560,0.10256058385398997,0.13780566632419092,0.8000132976661998
1,2018-12-31,13,ElasticNet,train,4710,0.0998028647380888,0.14248074632303315,0.7582374918333867
1,2018-12-31,13,ElasticNet,test,1560,0.10249517576519011,0.1379147511998974,0.798379209026775
1,2018-12-31,13,PLS,train,4710,0.09979908464400691,0.1423561480161815,0.7589024042741837
1,2018-12-31,13,PLS,test,1560,0.10273216664926191,0.13833866687397822,0.800750436549227
1,2018-12-31,13,XGBoost,train,4710,0.08798751427504366,0.12185893244969132,0.6930352846572868
1,2018-12-31,13,XGBoost,test,1560,0.10293819763329183,0.14119523472589843,0.7953105490249824
1,2018-12-31,13,LightGBM,train,4710,0.09013557900994705,0.12584850076242435,0.7018431727404971
1,2018-12-31,13,LightGBM,test,1560,0.10269161210639526,0.14075075188810204,0.79407801805719
1,2018-12-31,13,CatBoost,train,4710,0.09406470891785484,0.13184752022866578,0.7262955042663715
1,2018-12-31,13,CatBoost,test,1560,0.10284526415379106,0.13942208254895014,0.7945862463524082
2,2019-12-30,1,Seasonal Naive,test,1560,0.13081315520583445,0.19377680683659604,1.0011176667961714
2,2019-12-30,1,Ridge,train,6270,0.09972954347927887,0.1411364621817499,0.754515846844832
2,2019-12-30,1,Ridge,test,1560,0.09436384973535666,0.13070775665537648,0.7177257731743187
2,2019-12-30,1,Lasso,train,6270,0.09985101280860477,0.1413860409244119,0.7550053951313319
2,2019-12-30,1,Lasso,test,1560,0.09424110108096552,0.13035407235491062,0.7182751634619012
2,2019-12-30,1,ElasticNet,train,6270,0.09982010808518921,0.14134120841332376,0.7546770758436339
2,2019-12-30,1,ElasticNet,test,1560,0.09389580284499291,0.1301819589225804,0.7140164771586619
2,2019-12-30,1,PLS,train,6270,0.09982068835882267,0.14122142034296323,0.754989291546113
2,2019-12-30,1,PLS,test,1560,0.09412943144747295,0.1305754684613321,0.7154727275779035
2,2019-12-30,1,XGBoost,train,6270,0.09017520547955672,0.12368397376244702,0.7017001012128616
2,2019-12-30,1,XGBoost,test,1560,0.09642507949645453,0.13337072107750644,0.7264079875092411
2,2019-12-30,1,LightGBM,train,6270,0.09242630280849559,0.12850626318265823,0.7107778531385159
2,2019-12-30,1,LightGBM,test,1560,0.09612634448551946,0.13332877868784146,0.7255803242774922
2,2019-12-30,1,CatBoost,train,6270,0.09540668981403345,0.13298536607824696,0.7290459343586736
2,2019-12-30,1,CatBoost,test,1560,0.09475146650099672,0.13163171737247856,0.7134405158184274
2,2019-12-30,4,Seasonal Naive,test,1560,0.1314036388481301,0.1942866562045818,1.0086952015267994
2,2019-12-30,4,Ridge,train,6270,0.10000638605399406,0.1415002781742927,0.7576035943264213
2,2019-12-30,4,Ridge,test,1560,0.09490980138719309,0.1317193083851637,0.7196390103752419
2,2019-12-30,4,Lasso,train,6270,0.100150599535011,0.14168236123794783,0.7587719727426021
2,2019-12-30,4,Lasso,test,1560,0.0947772779925063,0.13130926384438196,0.7210741269789441
2,2019-12-30,4,ElasticNet,train,6270,0.10012434965019273,0.1416415818004513,0.7583394969463959
2,2019-12-30,4,ElasticNet,test,1560,0.09452360738832487,0.13122301324799399,0.7175751285455486
2,2019-12-30,4,PLS,train,6270,0.10008580893869923,0.14157935290867465,0.7582085190578145
2,2019-12-30,4,PLS,test,1560,0.09492762298105223,0.1315912102022892,0.7205701219102643
2,2019-12-30,4,XGBoost,train,6270,0.09046689625065109,0.12447831022268876,0.7032519508187128
2,2019-12-30,4,XGBoost,test,1560,0.09715415317731255,0.13420799768928088,0.7355351480785773
2,2019-12-30,4,LightGBM,train,6270,0.09241893230150672,0.12886427414035592,0.7114218649276803
2,2019-12-30,4,LightGBM,test,1560,0.09620643603603458,0.13288086992243286,0.7288689923271935
2,2019-12-30,4,CatBoost,train,6270,0.09553431171043952,0.13301735297824166,0.7327608950830454
2,2019-12-30,4,CatBoost,test,1560,0.09599106236610903,0.13272068563618764,0.7261120568904837
2,2019-12-30,13,Seasonal Naive,test,1560,0.1290214438567051,0.18904616437543162,0.9968735239069754
2,2019-12-30,13,Ridge,train,6270,0.09980501187024085,0.14101889985746707,0.7590361522848946
2,2019-12-30,13,Ridge,test,1560,0.09530652751224959,0.133841448944571,0.7205598718464653
2,2019-12-30,13,Lasso,train,6270,0.0999334761417201,0.14126024145046345,0.7597478087097334
2,2019-12-30,13,Lasso,test,1560,0.09516551921588678,0.13352181233918567,0.7215156991150492
2,2019-12-30,13,ElasticNet,train,6270,0.09988177830458936,0.14118667580313057,0.7592562976751358
2,2019-12-30,13,ElasticNet,test,1560,0.094944561584719,0.13345614281209145,0.718565887095167
2,2019-12-30,13,PLS,train,6270,0.0997956682670386,0.1410646621050661,0.7589404579001262
2,2019-12-30,13,PLS,test,1560,0.09520483626669132,0.13366945653019713,0.7196426993737284
2,2019-12-30,13,XGBoost,train,6270,0.08995250761222083,0.12412908221527752,0.7026100532000638
2,2019-12-30,13,XGBoost,test,1560,0.09802359079843681,0.13660075678133218,0.7430314962459235
2,2019-12-30,13,LightGBM,train,6270,0.09203533374322914,0.12803951241321843,0.7110769306046719
2,2019-12-30,13,LightGBM,test,1560,0.09774082520270455,0.13611269532168604,0.7434062793479125
2,2019-12-30,13,CatBoost,train,6270,0.09498913205448184,0.13284355804976028,0.7288550976798498
2,2019-12-30,13,CatBoost,test,1560,0.09612252591026825,0.13434814596259498,0.7307955718727859
3,2020-12-28,1,Seasonal Naive,test,1560,0.12171798089089969,0.18076864539285117,0.9330451617777163
3,2020-12-28,1,Ridge,train,7830,0.09801441589079538,0.13887837237020437,0.7407866511184659
3,2020-12-28,1,Ridge,test,1560,0.09231931111437207,0.13026205612860092,0.7104192364356495
3,2020-12-28,1,Lasso,train,7830,0.09809353819145171,0.13903350873135778,0.7410080301276388
3,2020-12-28,1,Lasso,test,1560,0.09254397643845641,0.1300802298916762,0.711733880153288
3,2020-12-28,1,ElasticNet,train,7830,0.09807334546005556,0.138998368941607,0.7407922206506606
3,2020-12-28,1,ElasticNet,test,1560,0.09245599776748532,0.13015387508410975,0.711505141552113
3,2020-12-28,1,PLS,train,7830,0.09807670271666741,0.13892673548751747,0.7412042998159389
3,2020-12-28,1,PLS,test,1560,0.0923479678844833,0.13027125347762616,0.7106619193380521
3,2020-12-28,1,XGBoost,train,7830,0.09043431630989586,0.12490161602579253,0.6982355346699879
3,2020-12-28,1,XGBoost,test,1560,0.09435955068223205,0.13277707517653897,0.7205510590646018
3,2020-12-28,1,LightGBM,train,7830,0.0917815533094059,0.12788260659970627,0.7035158477688391
3,2020-12-28,1,LightGBM,test,1560,0.09341961530528606,0.13110370118771503,0.7156070648212566
3,2020-12-28,1,CatBoost,train,7830,0.09445400996914657,0.13217164362353048,0.7186363369121749
