State,model,rmse,mae
CONNECTICUT,LightGBM_h1,3.2418598517713266,2.5167814911487825
CONNECTICUT,LightGBM_h12,3.244742405259002,2.6051214655539425
CONNECTICUT,LightGBM_h3,3.192537446919588,2.527012223011814
CONNECTICUT,LightGBM_h6,3.3113771589794467,2.6940090637340908
CONNECTICUT,PLS_h1,3.4226532148239865,2.642154949879047
CONNECTICUT,PLS_h12,3.371298214910026,2.7419784320905385
CONNECTICUT,PLS_h3,3.3737930889779015,2.786555237703262
CONNECTICUT,PLS_h6,3.6408260217634663,2.9569993176039495
CONNECTICUT,Ridge_h1,3.4735851845320647,2.7521547323420847
CONNECTICUT,Ridge_h12,3.4069444805801488,2.7462632334002977
CONNECTICUT,Ridge_h3,3.365413891586782,2.789579586401931
CONNECTICUT,Ridge_h6,3.5938894564052557,2.9315188029602717
CONNECTICUT,XGBoost_h1,3.1470568006064403,2.464924002687136
CONNECTICUT,XGBoost_h12,3.2435453758152457,2.6158581922451654
CONNECTICUT,XGBoost_h3,3.1944670357473375,2.524662882089615
CONNECTICUT,XGBoost_h6,3.245479726458701,2.612876743078232
DELAWARE,CatBoost_h1,1.6533875764312558,1.3546229276425013
DELAWARE,CatBoost_h12,1.7866208224714226,1.4369269838878678
DELAWARE,CatBoost_h3,1.7655949326843021,1.4179701046112558
DELAWARE,CatBoost_h6,1.805727893693971,1.4565039578095282
DELAWARE,ElasticNet_h1,1.7807791552573358,1.44955744013855
DELAWARE,ElasticNet_h12,1.8839472710259035,1.482931113614793
DELAWARE,ElasticNet_h3,1.825795778129781,1.4993629743218395
DELAWARE,ElasticNet_h6,1.9208601283392333,1.6359188378526437
DELAWARE,Lasso_h1,1.7807406125977296,1.4495774927480862
DELAWARE,Lasso_h12,1.8839235475966503,1.4828961851311202
DELAWARE,Lasso_h3,1.8257653990380502,1.4993190163193002
DELAWARE,Lasso_h6,1.9209931645203262,1.6360478324991152
DELAWARE,LightGBM_h1,1.6235132274562056,1.3280253152400467
DELAWARE,LightGBM_h12,1.7966296413404201,1.4737788999348858
DELAWARE,LightGBM_h3,1.767773873994891,1.4153524789879064
DELAWARE,LightGBM_h6,1.7133659339316862,1.3562409004946498
DELAWARE,PLS_h1,1.7953030165559634,1.4601654723537056
DELAWARE,PLS_h12,1.8900705753715135,1.496877395752584
DELAWARE,PLS_h3,1.8208580589929282,1.4958015311731767
DELAWARE,PLS_h6,1.9227380354306265,1.6332636111280383
DELAWARE,Ridge_h1,1.8177563533731669,1.4655364753557176
DELAWARE,Ridge_h12,1.9120071828481957,1.5189864806571656
DELAWARE,Ridge_h3,1.8273879474748307,1.5069781803601827
DELAWARE,Ridge_h6,1.9153342041659442,1.6380356918344023
DELAWARE,XGBoost_h1,1.611553150489691,1.301884579161803
DELAWARE,XGBoost_h12,1.7783117551629946,1.4444810636341572
DELAWARE,XGBoost_h3,1.746559996378636,1.4000098332762718
DELAWARE,XGBoost_h6,1.6901217498424477,1.342591264595588
DISTRICT OF COLUMBIA,CatBoost_h1,1.5382176030444699,1.3150579325079839
DISTRICT OF COLUMBIA,CatBoost_h12,1.5833693738581847,1.2874162465887933
DISTRICT OF COLUMBIA,CatBoost_h3,1.5410919544652961,1.298040470852057
DISTRICT OF COLUMBIA,CatBoost_h6,1.5546619180564882,1.2995661950260606
DISTRICT OF COLUMBIA,ElasticNet_h1,1.4678032626962378,1.1521709049211488
DISTRICT OF COLUMBIA,ElasticNet_h12,1.7421239893902405,1.3727918309409877
DISTRICT OF COLUMBIA,ElasticNet_h3,1.6741073894848557,1.2904632849705646
DISTRICT OF COLUMBIA,ElasticNet_h6,1.7421293497490165,1.3451062537985077
DISTRICT OF COLUMBIA,Lasso_h1,1.4677517521048342,1.1521210960941737
DISTRICT OF COLUMBIA,Lasso_h12,1.741917630408078,1.3726854441137857
DISTRICT OF COLUMBIA,Lasso_h3,1.6740692106250088,1.2904059048323393
DISTRICT OF COLUMBIA,Lasso_h6,1.7419874928891033,1.344890148295356
DISTRICT OF COLUMBIA,LightGBM_h1,1.3934859911487052,1.1362222507025683
DISTRICT OF COLUMBIA,LightGBM_h12,1.4436624392881316,1.1509709902987229
DISTRICT OF COLUMBIA,LightGBM_h3,1.3974890503718116,1.1353775101306478
DISTRICT OF COLUMBIA,LightGBM_h6,1.426417276894257,1.135037861107712
DISTRICT OF COLUMBIA,PLS_h1,1.457789702700733,1.143790279891159
DISTRICT OF COLUMBIA,PLS_h12,1.7369195405488143,1.3680424252037664
DISTRICT OF COLUMBIA,PLS_h3,1.6773692914268405,1.2964363213499606
DISTRICT OF COLUMBIA,PLS_h6,1.7390530548389165,1.3384476519472053
DISTRICT OF COLUMBIA,Ridge_h1,1.4415747719103837,1.1311263911731817
DISTRICT OF COLUMBIA,Ridge_h12,1.751554306169896,1.3936305832029479
DISTRICT OF COLUMBIA,Ridge_h3,1.681216299869415,1.2956535038492099
DISTRICT OF COLUMBIA,Ridge_h6,1.7390490080726806,1.3456369571135507
DISTRICT OF COLUMBIA,XGBoost_h1,1.3694339645178994,1.1059274338185787
DISTRICT OF COLUMBIA,XGBoost_h12,1.4176836464579265,1.1155012026429176
DISTRICT OF COLUMBIA,XGBoost_h3,1.3868427269764527,1.1200391883030534
DISTRICT OF COLUMBIA,XGBoost_h6,1.4055889860566326,1.1131235224505265
FLORIDA,CatBoost_h1,10.029678788379893,8.00234703064855
FLORIDA,CatBoost_h12,10.482752923651873,8.297015961954175
FLORIDA,CatBoost_h3,11.085441504072962,8.810823291597911
FLORIDA,CatBoost_h6,10.274760486668104,8.387578664706146
FLORIDA,ElasticNet_h1,12.760216297124988,9.899407055572063
FLORIDA,ElasticNet_h12,13.900933469250601,10.648724156894533
FLORIDA,ElasticNet_h3,13.635716609235331,10.713152325968634
FLORIDA,ElasticNet_h6,13.519727196339383,10.304998150257928
FLORIDA,Lasso_h1,12.760301875899103,9.899170417115107
FLORIDA,Lasso_h12,13.900669384135727,10.648393038746569
FLORIDA,Lasso_h3,13.635753859561213,10.712620404500285
FLORIDA,Lasso_h6,13.519598748920382,10.305154162980505
FLORIDA,LightGBM_h1,6.796218327148707,5.499761230650641
FLORIDA,LightGBM_h12,7.775883024646731,6.19304407790399
FLORIDA,LightGBM_h3,8.409564500813909,6.761547751218156
FLORIDA,LightGBM_h6,9.038765307233508,7.434627288168104
FLORIDA,PLS_h1,12.827220582333933,9.953448435787204
FLORIDA,PLS_h12,13.83649124409985,10.57131300131786
FLORIDA,PLS_h3,13.641171755587095,10.748100803784846
FLORIDA,PLS_h6,13.513148955142999,10.33766215822739
FLORIDA,Ridge_h1,12.611160669188711,10.102526940518102
FLORIDA,Ridge_h12,13.846521563400083,10.653330245765213
FLORIDA,Ridge_h3,13.639672917233572,10.624155295499735
FLORIDA,Ridge_h6,13.428328324029332,10.149183369273876
FLORIDA,XGBoost_h1,6.425484022460754,5.18975567817688
FLORIDA,XGBoost_h12,7.087473691919422,5.71500031153361
FLORIDA,XGBoost_h3,7.147627535631927,5.61728564898173
FLORIDA,XGBoost_h6,8.263211683839168,6.708448012669881
GEORGIA,CatBoost_h1,6.21105906879369,4.6580800344204
GEORGIA,CatBoost_h12,6.008584201989801,4.637405808071533
GEORGIA,CatBoost_h3,6.158133857111445,4.918705876011461
GEORGIA,CatBoost_h6,6.334429197870201,4.9596557606154485
GEORGIA,ElasticNet_h1,6.530136080059442,5.066820115795212
GEORGIA,ElasticNet_h12,7.031329682682975,5.5926570918127245
GEORGIA,ElasticNet_h3,6.491607554290037,4.977672176470504
GEORGIA,ElasticNet_h6,6.641670248025015,5.16200024765392
GEORGIA,Lasso_h1,6.530375998452432,5.066932545699121
GEORGIA,Lasso_h12,7.031513207828726,5.592829569240955
GEORGIA,Lasso_h3,6.491533481728541,4.977493006316486
GEORGIA,Lasso_h6,6.6417727787822525,5.162488627276596
GEORGIA,LightGBM_h1,5.581185119905586,4.117367072091688
GEORGIA,LightGBM_h12,5.563641885198154,4.36388462660716
GEORGIA,LightGBM_h3,5.548801626456328,4.303380127993184
GEORGIA,LightGBM_h6,5.7497576399688635,4.39328170409938
GEORGIA,PLS_h1,6.570909291215244,5.072164100781114
GEORGIA,PLS_h12,7.077408945512375,5.634431551690912
GEORGIA,PLS_h3,6.508477953242311,5.0312274300326445
GEORGIA,PLS_h6,6.619635402673072,5.153124425299633
GEORGIA,Ridge_h1,6.386088954378736,4.956223141366365
GEORGIA,Ridge_h12,6.957890955000532,5.5646311556543395
GEORGIA,Ridge_h3,6.496224305526746,4.99802321771267
GEORGIA,Ridge_h6,6.652997146597976,5.1936108300084625
GEORGIA,XGBoost_h1,5.5506700134879985,4.07378629843394
GEORGIA,XGBoost_h12,5.50001171265494,4.327420095602672
GEORGIA,XGBoost_h3,5.480246862426846,4.260358492533366
GEORGIA,XGBoost_h6,5.761129655424211,4.4134321212768555
IDAHO,CatBoost_h1,3.217962869871489,2.4909612032125907
IDAHO,CatBoost_h12,3.065135112141023,2.398018337499484
IDAHO,CatBoost_h3,3.0546022318307338,2.338300541304682
IDAHO,CatBoost_h6,3.0708060033809503,2.349923717583056
IDAHO,ElasticNet_h1,3.3002386869423006,2.5538975775504458
IDAHO,ElasticNet_h12,3.220043806294478,2.488365295033644
IDAHO,ElasticNet_h3,3.1060376742888436,2.412770807650926
IDAHO,ElasticNet_h6,3.2006680674207115,2.4978911496638267
IDAHO,Lasso_h1,3.300253589417859,2.5539080508897736
IDAHO,Lasso_h12,3.220028772037557,2.4882750303624754
IDAHO,Lasso_h3,3.106132369518441,2.4128183980663884
IDAHO,Lasso_h6,3.20067835640876,2.4978686418723
IDAHO,LightGBM_h1,2.9260031846796313,2.239612792596608
IDAHO,LightGBM_h12,2.863995799348035,2.16935727283774
IDAHO,LightGBM_h3,2.861189480578163,2.1363011052419116
IDAHO,LightGBM_h6,2.8518398602789543,2.2245055399733107
IDAHO,PLS_h1,3.298489878609054,2.5550324020497768
IDAHO,PLS_h12,3.2447397883662568,2.5259715638699762
IDAHO,PLS_h3,3.096023581456734,2.4171356592528874
IDAHO,PLS_h6,3.2088818193592403,2.505478108041826
IDAHO,Ridge_h1,3.2323285390449503,2.5074704205903404
IDAHO,Ridge_h12,3.2180399166890763,2.4835621971113278
IDAHO,Ridge_h3,3.1030840994048554,2.4203009311037804
IDAHO,Ridge_h6,3.18781909538505,2.5047990944169265
IDAHO,XGBoost_h1,2.9100416996939495,2.2156811033686004
IDAHO,XGBoost_h12,2.8925271253873617,2.1955438777804375
IDAHO,XGBoost_h3,2.8425814415795063,2.1558087542653084
IDAHO,XGBoost_h6,2.8181679214630666,2.1978800942500434
ILLINOIS,CatBoost_h1,7.004360489787182,5.720918220861982
ILLINOIS,CatBoost_h12,7.5887749922185685,6.348971680184729
ILLINOIS,CatBoost_h3,7.2099442917569965,5.977074293806982
ILLINOIS,CatBoost_h6,7.880892562693414,6.582666914397467
ILLINOIS,ElasticNet_h1,7.772857205637131,6.358539765050698
ILLINOIS,ElasticNet_h12,8.116561947489346,6.6637568092561414
ILLINOIS,ElasticNet_h3,8.061016222991672,6.6174908530307635
ILLINOIS,ElasticNet_h6,8.236995557589395,6.788800018233434
ILLINOIS,Lasso_h1,7.7728531129255645,6.358575319870383
ILLINOIS,Lasso_h12,8.116638128588503,6.6638528808176325
ILLINOIS,Lasso_h3,8.061787614656103,6.618070142792426
ILLINOIS,Lasso_h6,8.236985757116896,6.7887240090286936
ILLINOIS,LightGBM_h1,6.3983737066999264,5.278543363269477
ILLINOIS,LightGBM_h12,6.5615676700408185,5.519264099056438
ILLINOIS,LightGBM_h3,6.534257047957942,5.43476025351374
ILLINOIS,LightGBM_h6,7.128787087056188,5.992180283870567
ILLINOIS,PLS_h1,7.747829014070374,6.292806602257412
ILLINOIS,PLS_h12,8.233003806122781,6.765091097337134
ILLINOIS,PLS_h3,8.015734575343295,6.581990249110383
ILLINOIS,PLS_h6,8.28442161002332,6.829407420239202
ILLINOIS,Ridge_h1,7.805428965264072,6.412683105794322
ILLINOIS,Ridge_h12,8.09782677738318,6.568612689441468
ILLINOIS,Ridge_h3,8.045130930519106,6.602766205643995
ILLINOIS,Ridge_h6,8.23494613611682,6.807396382732228
ILLINOIS,XGBoost_h1,6.372488704587303,5.233491639296214
ILLINOIS,XGBoost_h12,6.662976550092851,5.582341770331065
ILLINOIS,XGBoost_h3,6.442037506121117,5.427695333957672
ILLINOIS,XGBoost_h6,7.1549202093425155,6.014969448248546
KANSAS,CatBoost_h1,4.498575902101426,3.5879276583837303
KANSAS,CatBoost_h12,4.622025778469862,3.6752912252787318
KANSAS,CatBoost_h3,4.703362262842564,3.8026248000646086
KANSAS,CatBoost_h6,4.809920437701165,3.890215221269043
KANSAS,ElasticNet_h1,4.7464071801835575,3.7105433895606956
KANSAS,ElasticNet_h12,4.804411958167151,3.807742308833067
KANSAS,ElasticNet_h3,4.918343195474543,3.9511428146401433
KANSAS,ElasticNet_h6,4.934866830716987,3.9576708962634726
KANSAS,Lasso_h1,4.74636199160897,3.710405074173131
KANSAS,Lasso_h12,4.804354867226859,3.8076972646468072
KANSAS,Lasso_h3,4.9185385709954215,3.9512716509797348
KANSAS,Lasso_h6,4.934861052260185,3.957767745687306
KANSAS,LightGBM_h1,4.293769284833192,3.370414139874315
KANSAS,LightGBM_h12,4.354497286756009,3.371459145306016
KANSAS,LightGBM_h3,4.435782119871524,3.535446409916309
KANSAS,LightGBM_h6,4.444907744409497,3.568362924245106
KANSAS,PLS_h1,4.738543315834574,3.659617705831524
KANSAS,PLS_h12,4.8371249760569555,3.8322660980182968
KANSAS,PLS_h3,4.902945092169333,3.939750382511144
KANSAS,PLS_h6,4.941995225083125,3.9641205495094662
KANSAS,Ridge_h1,4.763669732665748,3.716553572816768
KANSAS,Ridge_h12,4.8099367992462865,3.8085563280705927
KANSAS,Ridge_h3,4.909276336808135,3.946080789073037
KANSAS,Ridge_h6,4.909820761824376,3.9219620197810143
KANSAS,XGBoost_h1,4.282596686672481,3.3689666986465454
KANSAS,XGBoost_h12,4.366608445933789,3.3894748191038766
KANSAS,XGBoost_h3,4.405888392468064,3.5077311595280967
KANSAS,XGBoost_h6,4.415734487969134,3.527246435483297
LOUISIANA,CatBoost_h1,4.606069312962531,3.9430134109190025
LOUISIANA,CatBoost_h12,4.690487116922441,3.9148311802720763
LOUISIANA,CatBoost_h3,4.724513013453874,4.040471906831226
LOUISIANA,CatBoost_h6,4.816729104873661,4.01342781947178
LOUISIANA,ElasticNet_h1,4.854570837262951,4.061023091337606
LOUISIANA,ElasticNet_h12,5.1902169588413525,4.176125935006719
LOUISIANA,ElasticNet_h3,5.0124810558202855,4.256187402719044
LOUISIANA,ElasticNet_h6,4.990645106168521,4.113310256612866
LOUISIANA,Lasso_h1,4.854695762756726,4.061035825724585
LOUISIANA,Lasso_h12,5.190148491544538,4.176107721252179
LOUISIANA,Lasso_h3,5.012673435688724,4.256336196380166
LOUISIANA,Lasso_h6,4.990453692575241,4.113179506732078
LOUISIANA,LightGBM_h1,4.45576555080023,3.753775700547988
LOUISIANA,LightGBM_h12,4.482358724985992,3.7230270213350565
LOUISIANA,LightGBM_h3,4.46649606759385,3.8224196457458928
LOUISIANA,LightGBM_h6,4.5525003361491345,3.8611898735079238
LOUISIANA,PLS_h1,4.848455765883588,4.01009260609048
LOUISIANA,PLS_h12,5.206007223386756,4.1855058700983685
LOUISIANA,PLS_h3,4.970013197687269,4.215667321661418
LOUISIANA,PLS_h6,4.983241917475883,4.11099540835768
LOUISIANA,Ridge_h1,4.6673125853791335,3.9068370608709007
LOUISIANA,Ridge_h12,5.182689731699466,4.203892672044902
LOUISIANA,Ridge_h3,5.01795727890276,4.229014089990207
LOUISIANA,Ridge_h6,4.997297555628469,4.139157063881329
LOUISIANA,XGBoost_h1,4.45198058621647,3.752534121274948
LOUISIANA,XGBoost_h12,4.483123091044004,3.7383230725924173
LOUISIANA,XGBoost_h3,4.474174424349005,3.8153369625409446
LOUISIANA,XGBoost_h6,4.509403897089919,3.7948634922504425
MAINE,CatBoost_h1,2.3430151446982657,1.8061132699972016
MAINE,CatBoost_h12,2.515192351227932,1.990799927537119
MAINE,CatBoost_h3,2.3775467514474316,1.890292537432155
MAINE,CatBoost_h6,2.4616117974771794,1.9336953005853
MAINE,ElasticNet_h1,2.3656063140859827,1.8659593912461094
MAINE,ElasticNet_h12,2.4292760385987893,1.9083152408193602
MAINE,ElasticNet_h3,2.373572650995093,1.9021800369361521
MAINE,ElasticNet_h6,2.561662058961614,2.0348213234876815
MAINE,Lasso_h1,2.365577766767265,1.865944170384693
MAINE,Lasso_h12,2.4291674361577664,1.9082167722322676
MAINE,Lasso_h3,2.3735425756173925,1.9021852596892412
MAINE,Lasso_h6,2.561826137162932,2.034809136323441
MAINE,LightGBM_h1,2.2782691032393196,1.778119793829504
MAINE,LightGBM_h12,2.4691897110618823,1.9203275320005788
MAINE,LightGBM_h3,2.3185096616721492,1.8270332644932645
MAINE,LightGBM_h6,2.281621359132106,1.8195015059989326
MAINE,PLS_h1,2.350806477593364,1.8458950307018813
MAINE,PLS_h12,2.4296627431293505,1.907704492293144
MAINE,PLS_h3,2.371788210950981,1.8926559288762708
MAINE,PLS_h6,2.5679118864389276,2.036934475155982
MAINE,Ridge_h1,2.356968362781055,1.8503423456854968
MAINE,Ridge_h12,2.423187616334665,1.8999017283611959
MAINE,Ridge_h3,2.3827821370806,1.9071588615742712
MAINE,Ridge_h6,2.5486092410518175,2.0183215351176074
MAINE,XGBoost_h1,2.2799162521591483,1.8001137177149455
MAINE,XGBoost_h12,2.4310422761023767,1.909874824186166
MAINE,XGBoost_h3,2.2815061726380956,1.8026564071575801
MAINE,XGBoost_h6,2.279759097883056,1.813246635099252
MASSACHUSETTS,CatBoost_h1,3.8690214121849977,3.1515183414904606
MASSACHUSETTS,CatBoost_h12,4.109669237067659,3.38934630102217
MASSACHUSETTS,CatBoost_h3,4.117901440387262,3.417410745898682
MASSACHUSETTS,CatBoost_h6,3.896583544280422,3.1577583931872417
MASSACHUSETTS,ElasticNet_h1,4.09475647344458,3.439504871980239
MASSACHUSETTS,ElasticNet_h12,4.159936182984142,3.4107570521047528
MASSACHUSETTS,ElasticNet_h3,4.237088924939757,3.533501129212471
MASSACHUSETTS,ElasticNet_h6,3.8205742754699537,3.2390031066621994
MASSACHUSETTS,Lasso_h1,4.094525832173312,3.439361240813245
MASSACHUSETTS,Lasso_h12,4.160021293581757,3.4107608113080103
MASSACHUSETTS,Lasso_h3,4.2372071948078185,3.5335065138014112
MASSACHUSETTS,Lasso_h6,3.8207018344212758,3.239071575274629
MASSACHUSETTS,LightGBM_h1,3.8268283112509693,3.208568314586501
MASSACHUSETTS,LightGBM_h12,3.886613209663854,3.175820798106716
MASSACHUSETTS,LightGBM_h3,3.8444044113362157,3.230664268448264
MASSACHUSETTS,LightGBM_h6,3.6227379570210996,3.0314425663433817
MASSACHUSETTS,PLS_h1,4.0319600281554235,3.406969003045337
MASSACHUSETTS,PLS_h12,4.16999016042006,3.4242565251829475
MASSACHUSETTS,PLS_h3,4.218452578516515,3.5205515070823794
MASSACHUSETTS,PLS_h6,3.8193146343179114,3.245334143852299
MASSACHUSETTS,Ridge_h1,4.233015781378027,3.5789548655316104
MASSACHUSETTS,Ridge_h12,4.202512462261098,3.450798305173938
MASSACHUSETTS,Ridge_h3,4.262192637652388,3.5294929136140856
MASSACHUSETTS,Ridge_h6,3.8540174700690075,3.264261717676137
MASSACHUSETTS,XGBoost_h1,3.817129088400149,3.182401100794474
MASSACHUSETTS,XGBoost_h12,3.90395881539063,3.2212552527586618
MASSACHUSETTS,XGBoost_h3,3.788075017736155,3.149438480536143
MASSACHUSETTS,XGBoost_h6,3.5392653524650797,2.9513995349407196
MISSISSIPPI,CatBoost_h1,4.108136294664595,3.1406644573958125
MISSISSIPPI,CatBoost_h12,3.943144914203031,3.071683761425113
MISSISSIPPI,CatBoost_h3,4.312695946226228,3.33605023473327
MISSISSIPPI,CatBoost_h6,4.182952423731689,3.1176987342527602
MISSISSIPPI,ElasticNet_h1,4.378759965822605,3.4802700358412895
MISSISSIPPI,ElasticNet_h12,4.446501807940923,3.460529064096266
MISSISSIPPI,ElasticNet_h3,4.246143551815661,3.256763134917571
MISSISSIPPI,ElasticNet_h6,4.399046097157975,3.4934535960631465
MISSISSIPPI,Lasso_h1,4.378704050992861,3.4802093942731784
MISSISSIPPI,Lasso_h12,4.446558961050444,3.460585036283156
MISSISSIPPI,Lasso_h3,4.246281965834891,3.2569298062528738
MISSISSIPPI,Lasso_h6,4.398929304136454,3.4933769388746954
MISSISSIPPI,LightGBM_h1,3.791913172355228,2.932202022227539
MISSISSIPPI,LightGBM_h12,3.6714443412334314,2.8836980009038182
MISSISSIPPI,LightGBM_h3,3.8684000051295397,2.9978096689920144
MISSISSIPPI,LightGBM_h6,4.008236853821691,3.125449349345852
MISSISSIPPI,PLS_h1,4.369293316548347,3.4649894679739823
MISSISSIPPI,PLS_h12,4.450200201531406,3.465967652820239
MISSISSIPPI,PLS_h3,4.214201619892657,3.2206025346120746
MISSISSIPPI,PLS_h6,4.367762686430988,3.4765532031278368
MISSISSIPPI,Ridge_h1,4.291614007765146,3.386542985143761
MISSISSIPPI,Ridge_h12,4.371334012407368,3.3992557807521657
MISSISSIPPI,Ridge_h3,4.233368323992895,3.2304598942941998
MISSISSIPPI,Ridge_h6,4.421858188407582,3.503211480880038
MISSISSIPPI,XGBoost_h1,3.788529880292699,2.9328435411055884
