feature,importance,importance_std,split_id,train_end,horizon,model
quarter,0.0,0.0,1,2018-12-01,1,XGBoost
month_sin,-0.0013053166408603322,0.0008140760091184289,1,2018-12-01,1,XGBoost
month_cos,0.0077052430622912334,0.005553037465569513,1,2018-12-01,1,XGBoost
HospRisk_lag1,0.010614528494973552,0.003796465986660844,1,2018-12-01,1,XGBoost
HospRisk_lag2,-0.0005838102376190645,0.0023639944880086776,1,2018-12-01,1,XGBoost
HospRisk_lag3,0.0031666900800834006,0.0017507455431150308,1,2018-12-01,1,XGBoost
HospRisk_lag6,0.010154431599325098,0.003982323899788423,1,2018-12-01,1,XGBoost
HospRisk_lag12,0.001867704398995662,0.0021027732568712834,1,2018-12-01,1,XGBoost
HospRisk_rollmean3,0.0006867886455655392,0.00024185962697958536,1,2018-12-01,1,XGBoost
HospRisk_rollmean6,0.006415953395520324,0.002025434141304602,1,2018-12-01,1,XGBoost
HospRisk_rollmean12,0.11895665562987508,0.008179055371122733,1,2018-12-01,1,XGBoost
HospRisk_ewm3,0.018630936321038138,0.0019408366818686657,1,2018-12-01,1,XGBoost
HospRisk_ewm6,-0.0021230453862379982,0.0016880053493954891,1,2018-12-01,1,XGBoost
HospRisk_ewm12,0.02023811305185408,0.003280478887983018,1,2018-12-01,1,XGBoost
year,0.0,0.0,1,2018-12-01,1,LightGBM
month,-1.3401557347803017e-05,0.002229159149457104,1,2018-12-01,1,LightGBM
quarter,0.0,0.0,1,2018-12-01,1,LightGBM
month_sin,0.0028077772780698562,0.0014590041704331445,1,2018-12-01,1,LightGBM
month_cos,0.00717482699185038,0.003990377668091965,1,2018-12-01,1,LightGBM
HospRisk_lag1,0.005800350777489083,0.0032377290456428107,1,2018-12-01,1,LightGBM
HospRisk_lag2,0.0006104356413057177,0.001644581747308371,1,2018-12-01,1,LightGBM
HospRisk_lag3,0.004532033615275444,0.0010018312204514955,1,2018-12-01,1,LightGBM
HospRisk_lag6,0.00663020473833954,0.0021359341852936094,1,2018-12-01,1,LightGBM
HospRisk_lag12,0.0036444475758547145,0.000757510481753933,1,2018-12-01,1,LightGBM
HospRisk_rollmean3,0.0015799024486989667,0.0009682163998391411,1,2018-12-01,1,LightGBM
HospRisk_rollmean6,0.005157259189387975,0.0027659032318234217,1,2018-12-01,1,LightGBM
HospRisk_rollmean12,0.1101907188524027,0.007481471651000727,1,2018-12-01,1,LightGBM
HospRisk_ewm3,0.017995662694595772,0.002273120409781642,1,2018-12-01,1,LightGBM
HospRisk_ewm6,-0.0006769001484369985,0.0005461491114506424,1,2018-12-01,1,LightGBM
HospRisk_ewm12,0.01554785943718251,0.0023633335023567534,1,2018-12-01,1,LightGBM
year,0.0,0.0,1,2018-12-01,1,CatBoost
month,-0.0008670585996910062,0.0013082111859899204,1,2018-12-01,1,CatBoost
quarter,-0.0007852001847773904,0.00032470160880548486,1,2018-12-01,1,CatBoost
month_sin,-0.0001653369463496257,0.00046559922961300366,1,2018-12-01,1,CatBoost
month_cos,0.005603174343428474,0.004547415872157299,1,2018-12-01,1,CatBoost
HospRisk_lag1,0.0023694456863781466,0.00214630318739902,1,2018-12-01,1,CatBoost
HospRisk_lag2,0.0008029851661029541,0.0015888233284490929,1,2018-12-01,1,CatBoost
HospRisk_lag3,0.0026990601177989903,0.0016427505494650324,1,2018-12-01,1,CatBoost
HospRisk_lag6,0.004146902892514448,0.0023891816480084995,1,2018-12-01,1,CatBoost
HospRisk_lag12,0.0034856581188087766,0.0013065702844703897,1,2018-12-01,1,CatBoost
HospRisk_rollmean3,0.00015174602137960625,0.000574831678374642,1,2018-12-01,1,CatBoost
HospRisk_rollmean6,0.002518337530705006,0.002528063336852413,1,2018-12-01,1,CatBoost
HospRisk_rollmean12,0.06734495786520107,0.0052142671757088215,1,2018-12-01,1,CatBoost
HospRisk_ewm3,0.0076601370945719284,0.0014940579947354225,1,2018-12-01,1,CatBoost
HospRisk_ewm6,0.0038763042789115463,0.0017887399729873883,1,2018-12-01,1,CatBoost
HospRisk_ewm12,0.014102570177202189,0.0033838184163772294,1,2018-12-01,1,CatBoost
year,0.0,0.0,1,2018-12-01,3,Ridge
month,0.03978786511982314,0.0037643132923661678,1,2018-12-01,3,Ridge
quarter,0.08040529830196558,0.006828153478892839,1,2018-12-01,3,Ridge
month_sin,0.015106104167844536,0.0044214727785827435,1,2018-12-01,3,Ridge
month_cos,0.008546411039233703,0.0008972594008387527,1,2018-12-01,3,Ridge
HospRisk_lag1,-0.0006274675838812028,0.0007053280755397299,1,2018-12-01,3,Ridge
HospRisk_lag2,-0.0009685265834448176,0.00020300963046052917,1,2018-12-01,3,Ridge
HospRisk_lag3,-0.00023219341311701003,0.00036486619556806764,1,2018-12-01,3,Ridge
HospRisk_lag6,1.1901332613017956e-05,1.3628504148893221e-05,1,2018-12-01,3,Ridge
HospRisk_lag12,0.011755000679851779,0.0007391456504276087,1,2018-12-01,3,Ridge
HospRisk_rollmean3,-0.0010457842174694475,0.0007211168674772309,1,2018-12-01,3,Ridge
HospRisk_rollmean6,0.06494534319676412,0.005146998593993143,1,2018-12-01,3,Ridge
HospRisk_rollmean12,0.35176731386797133,0.014436872102287918,1,2018-12-01,3,Ridge
HospRisk_ewm3,-2.2547715839460468e-05,6.661275287848279e-06,1,2018-12-01,3,Ridge
HospRisk_ewm6,0.0008967389259052161,0.00022997385539321653,1,2018-12-01,3,Ridge
HospRisk_ewm12,0.006944188412000674,0.0010409381247440512,1,2018-12-01,3,Ridge
year,0.0,0.0,1,2018-12-01,3,Lasso
month,0.02165334647557319,0.0025185763230503606,1,2018-12-01,3,Lasso
quarter,0.0515923107934783,0.005251183217215058,1,2018-12-01,3,Lasso
month_sin,0.013313065548850977,0.004154185064474565,1,2018-12-01,3,Lasso
month_cos,0.008425269143015824,0.0008907190149984519,1,2018-12-01,3,Lasso
HospRisk_lag1,-0.0006600508742903522,0.0003513407350104487,1,2018-12-01,3,Lasso
HospRisk_lag2,-0.0003248344907849643,5.6991581384243594e-05,1,2018-12-01,3,Lasso
HospRisk_lag3,0.0,0.0,1,2018-12-01,3,Lasso
HospRisk_lag6,3.897914762673871e-05,4.1782864363551614e-05,1,2018-12-01,3,Lasso
HospRisk_lag12,0.009452876269558685,0.0006760742894073907,1,2018-12-01,3,Lasso
HospRisk_rollmean3,-0.00092634762799777,0.0006495658656073712,1,2018-12-01,3,Lasso
HospRisk_rollmean6,0.0500981334549387,0.004364614283933452,1,2018-12-01,3,Lasso
HospRisk_rollmean12,0.2980608039079858,0.013042475487217283,1,2018-12-01,3,Lasso
HospRisk_ewm3,0.0,0.0,1,2018-12-01,3,Lasso
HospRisk_ewm6,0.0,0.0,1,2018-12-01,3,Lasso
HospRisk_ewm12,0.0,0.0,1,2018-12-01,3,Lasso
year,0.0,0.0,1,2018-12-01,3,ElasticNet
month,0.03027388998797621,0.0031463692231944924,1,2018-12-01,3,ElasticNet
quarter,0.06553189834943259,0.006054923108711181,1,2018-12-01,3,ElasticNet
month_sin,0.01428020111546575,0.004298461231134059,1,2018-12-01,3,ElasticNet
month_cos,0.008550953940514572,0.0009005911121695505,1,2018-12-01,3,ElasticNet
HospRisk_lag1,-0.0007172259359633726,0.0003962689738849348,1,2018-12-01,3,ElasticNet
HospRisk_lag2,-0.0004338318067267699,7.467327804010138e-05,1,2018-12-01,3,ElasticNet
HospRisk_lag3,0.0,0.0,1,2018-12-01,3,ElasticNet
HospRisk_lag6,3.948347633930816e-06,4.657515561264438e-06,1,2018-12-01,3,ElasticNet
HospRisk_lag12,0.010470295794224016,0.0007063112689610464,1,2018-12-01,3,ElasticNet
HospRisk_rollmean3,-0.0009878677914278988,0.0008599209611942499,1,2018-12-01,3,ElasticNet
HospRisk_rollmean6,0.06205518607132714,0.0050160390061547355,1,2018-12-01,3,ElasticNet
HospRisk_rollmean12,0.31051454035589243,0.013348546885783373,1,2018-12-01,3,ElasticNet
HospRisk_ewm3,0.0,0.0,1,2018-12-01,3,ElasticNet
HospRisk_ewm6,0.0,0.0,1,2018-12-01,3,ElasticNet
HospRisk_ewm12,0.0,0.0,1,2018-12-01,3,ElasticNet
year,0.0,0.0,1,2018-12-01,3,PLS
month,0.037142768642482574,0.003681626180594492,1,2018-12-01,3,PLS
quarter,0.07728797144639989,0.006727577560390885,1,2018-12-01,3,PLS
month_sin,0.015917378816434857,0.004524381034406574,1,2018-12-01,3,PLS
month_cos,0.008809887752500268,0.0009336025129830464,1,2018-12-01,3,PLS
HospRisk_lag1,-0.000596612882246872,0.0007196181259433002,1,2018-12-01,3,PLS
HospRisk_lag2,-0.0010084656874052467,0.00021037112715265185,1,2018-12-01,3,PLS
