split_id,train_end,horizon,model,set,n_rows,MAE,RMSE,MASE
3,2020-12-01,3,PLS,test,360,0.2026375190013554,0.2748414441760602,0.7237061617380977
3,2020-12-01,3,XGBoost,train,1800,0.16985126033092465,0.22766984249928132,0.6110971392524167
3,2020-12-01,3,XGBoost,test,360,0.19712512003978913,0.2766707223484176,0.6873156650787342
3,2020-12-01,3,LightGBM,train,1800,0.18185263199214388,0.2469218744800131,0.638430383228446
3,2020-12-01,3,LightGBM,test,360,0.19593831901622888,0.2726766690001993,0.6871954938975335
3,2020-12-01,3,CatBoost,train,1800,0.19850312850986432,0.26888993614098383,0.6867721276386419
3,2020-12-01,3,CatBoost,test,360,0.19768967895476214,0.27770229012208786,0.6839955081384671
3,2020-12-01,6,Seasonal Naive,test,360,0.2730195880640879,0.3723980640652232,0.9413796511016557
3,2020-12-01,6,Ridge,train,1800,0.22479367456018237,0.3089640038482574,0.7734930450907211
3,2020-12-01,6,Ridge,test,360,0.20780929951027294,0.2798307494772178,0.7515999097145396
3,2020-12-01,6,Lasso,train,1800,0.2248478801619376,0.309275386441186,0.7730076219638091
3,2020-12-01,6,Lasso,test,360,0.20622270384444255,0.2787386123269594,0.7436185472099706
3,2020-12-01,6,ElasticNet,train,1800,0.22478679853793596,0.30914484523189595,0.7730563418521855
3,2020-12-01,6,ElasticNet,test,360,0.20676722146624443,0.2790397322452541,0.7468758672521272
3,2020-12-01,6,PLS,train,1800,0.22485730790913938,0.3090852888008544,0.7738767361222949
3,2020-12-01,6,PLS,test,360,0.2083529955804031,0.2803494269876606,0.7542906481694853
3,2020-12-01,6,XGBoost,train,1800,0.16851508391091627,0.2251199739435945,0.6082556205307621
3,2020-12-01,6,XGBoost,test,360,0.1989703511789706,0.2799133126450469,0.681204474121035
3,2020-12-01,6,LightGBM,train,1800,0.1822015363758844,0.24617388914216887,0.6378236724296836
3,2020-12-01,6,LightGBM,test,360,0.19545858470310296,0.27306451450306324,0.6742174755555557
3,2020-12-01,6,CatBoost,train,1800,0.19814203725713983,0.26742523230593734,0.6909339731913908
3,2020-12-01,6,CatBoost,test,360,0.19273657641173997,0.2708221263193718,0.666990762137433
4,2021-12-01,1,Seasonal Naive,test,360,0.2611960573276348,0.3797126741972757,0.8952296578188126
4,2021-12-01,1,Ridge,train,2160,0.22029314587689205,0.3036204874571214,0.7528641010727094
4,2021-12-01,1,Ridge,test,360,0.1997176172127713,0.28548638596008136,0.6946212445331448
4,2021-12-01,1,Lasso,train,2160,0.22108024275938165,0.3041730872624715,0.7556449414023737
4,2021-12-01,1,Lasso,test,360,0.19753630547950327,0.282904568982577,0.6841298566156462
4,2021-12-01,1,ElasticNet,train,2160,0.22093072853524154,0.3040600829935407,0.7548989995821154
4,2021-12-01,1,ElasticNet,test,360,0.19849457916441623,0.28399519245214927,0.6887739539797822
4,2021-12-01,1,PLS,train,2160,0.22073379660472903,0.30410428863487426,0.7542032006452669
4,2021-12-01,1,PLS,test,360,0.19968786257726462,0.2853044168967793,0.6959222187775768
4,2021-12-01,1,XGBoost,train,2160,0.17326181743062471,0.2319353249764308,0.6161067937091192
4,2021-12-01,1,XGBoost,test,360,0.19845452830749247,0.284638881343095,0.6634428071553591
4,2021-12-01,1,LightGBM,train,2160,0.18301156044776878,0.24748823037874845,0.6383452478283032
4,2021-12-01,1,LightGBM,test,360,0.19627376395627247,0.2817982077804148,0.6535429369523558
4,2021-12-01,1,CatBoost,train,2160,0.19633159713922813,0.2659030007332808,0.6787930444130371
4,2021-12-01,1,CatBoost,test,360,0.1893340539358669,0.2745441647534067,0.6387372988585879
4,2021-12-01,3,Seasonal Naive,test,360,0.25411160298157776,0.37381318903587496,0.8700664745387365
4,2021-12-01,3,Ridge,train,2160,0.21796027412582034,0.3010918081121223,0.7485391036115312
4,2021-12-01,3,Ridge,test,360,0.20116902958043298,0.2885457431378466,0.6931676801444753
4,2021-12-01,3,Lasso,train,2160,0.21820320572436297,0.30151126043278387,0.7490924155450343
4,2021-12-01,3,Lasso,test,360,0.19815879850209558,0.28624480212569864,0.6775582078816924
4,2021-12-01,3,ElasticNet,train,2160,0.21802327873433916,0.30124700935925225,0.7485085508921759
4,2021-12-01,3,ElasticNet,test,360,0.19950536658251433,0.28711351626809417,0.6843631908837972
4,2021-12-01,3,PLS,train,2160,0.21797041256568683,0.30115283815086846,0.7481050257852246
4,2021-12-01,3,PLS,test,360,0.2011061492438723,0.2884235635717415,0.6921823376911717
4,2021-12-01,3,XGBoost,train,2160,0.17255815755227083,0.2309798373550252,0.6234645030253865
4,2021-12-01,3,XGBoost,test,360,0.19399797900345872,0.2828898790587116,0.6561167027293381
4,2021-12-01,3,LightGBM,train,2160,0.18322335124409278,0.24832252475640032,0.6456825043396189
4,2021-12-01,3,LightGBM,test,360,0.1905088715922863,0.2783175159119308,0.6449763393134771
4,2021-12-01,3,CatBoost,train,2160,0.19799064689785478,0.26804039021891285,0.6890400877655125
4,2021-12-01,3,CatBoost,test,360,0.18874462387306032,0.2744924419016193,0.6351226597895911
4,2021-12-01,6,Seasonal Naive,test,360,0.2406661227806633,0.3572501677751017,0.8295866427425861
4,2021-12-01,6,Ridge,train,2160,0.2204453969821238,0.3031898838309725,0.7649852449451648
4,2021-12-01,6,Ridge,test,360,0.19547665715455154,0.28050972916504013,0.6706544434155972
4,2021-12-01,6,Lasso,train,2160,0.22048889956249226,0.30342481429539014,0.7649270190195857
4,2021-12-01,6,Lasso,test,360,0.1944368104391313,0.2795778116898972,0.6660850356763995
4,2021-12-01,6,ElasticNet,train,2160,0.22041613268575894,0.30329377925705253,0.7647277287803518
4,2021-12-01,6,ElasticNet,test,360,0.194924923410046,0.2800177230084788,0.6680040332559865
4,2021-12-01,6,PLS,train,2160,0.22058577088225625,0.30330505992808404,0.7657380299480704
4,2021-12-01,6,PLS,test,360,0.19536540138024394,0.2804111684234547,0.6693037357368742
4,2021-12-01,6,XGBoost,train,2160,0.171452656007594,0.2307740359825656,0.6185528380262606
4,2021-12-01,6,XGBoost,test,360,0.18791690298307795,0.28037919943391415,0.6353610036491378
4,2021-12-01,6,LightGBM,train,2160,0.18173320691965691,0.24753913913811865,0.6390186588989638
4,2021-12-01,6,LightGBM,test,360,0.18481105920426696,0.27265697193359445,0.6236317710759383
4,2021-12-01,6,CatBoost,train,2160,0.19737374689205398,0.2688339329861082,0.6888370839688639
4,2021-12-01,6,CatBoost,test,360,0.1829710625659233,0.2673088327725119,0.6219823264438272
5,2022-12-01,1,Seasonal Naive,test,360,0.2583941383022469,0.3757684490839697,0.8804503373991472
5,2022-12-01,1,Ridge,train,2520,0.21685342366069335,0.3000429599272517,0.7565593761719571
5,2022-12-01,1,Ridge,test,360,0.18300825323288636,0.25118624325009203,0.6283452803308649
5,2022-12-01,1,Lasso,train,2520,0.21739612402745104,0.300417992911475,0.7586576139116146
5,2022-12-01,1,Lasso,test,360,0.18304740617489712,0.2513359720565785,0.629220926945506
5,2022-12-01,1,ElasticNet,train,2520,0.21738105860898221,0.3004077170383273,0.7585156653186744
5,2022-12-01,1,ElasticNet,test,360,0.18310341924968923,0.2514398629454391,0.6292046647570343
5,2022-12-01,1,PLS,train,2520,0.21724854307462657,0.3004201622677644,0.7578423536833775
5,2022-12-01,1,PLS,test,360,0.1827088841514609,0.2510332635200663,0.6274531965649609
5,2022-12-01,1,XGBoost,train,2520,0.17406733834039662,0.23360700718239888,0.6293081401814068
5,2022-12-01,1,XGBoost,test,360,0.1890708316770968,0.2633955064098008,0.6519503233795534
5,2022-12-01,1,LightGBM,train,2520,0.18150071740794607,0.24716178216464332,0.6443613664914508
5,2022-12-01,1,LightGBM,test,360,0.18731390340136905,0.26133749745822954,0.6491565172261825
5,2022-12-01,1,CatBoost,train,2520,0.1954206699104739,0.26544480778874885,0.6884983708079843
5,2022-12-01,1,CatBoost,test,360,0.1862110827110816,0.25846440546204413,0.6410204633806674
5,2022-12-01,3,Seasonal Naive,test,360,0.2566295421369575,0.3753040379467701,0.8692213379601024
5,2022-12-01,3,Ridge,train,2520,0.21448741328911392,0.29828242310257524,0.7490358920977704
5,2022-12-01,3,Ridge,test,360,0.1794298343825659,0.24796113409468032,0.6297113826783303
5,2022-12-01,3,Lasso,train,2520,0.21475896436967692,0.2986341821403187,0.7498314506308127
5,2022-12-01,3,Lasso,test,360,0.1787684864657562,0.24766700567397465,0.6269497765984237
5,2022-12-01,3,ElasticNet,train,2520,0.2145300138236658,0.2983959908592443,0.7489949491965074
5,2022-12-01,3,ElasticNet,test,360,0.17898581155319432,0.24762111625146987,0.627999980334492
5,2022-12-01,3,PLS,train,2520,0.21448037967521927,0.2983008360197259,0.7486670238002722
5,2022-12-01,3,PLS,test,360,0.1795743453287444,0.24810086364048328,0.6296768092197592
5,2022-12-01,3,XGBoost,train,2520,0.17493981680939266,0.23575689190208346,0.6371193349500384
5,2022-12-01,3,XGBoost,test,360,0.1785302937256964,0.24831732505725243,0.6302752872771726
5,2022-12-01,3,LightGBM,train,2520,0.18315762561040663,0.2501804099716854,0.6519530269758664
5,2022-12-01,3,LightGBM,test,360,0.18153885743048342,0.2535258792774906,0.638728710549218
5,2022-12-01,3,CatBoost,train,2520,0.19650095906839668,0.2689963666191659,0.6928410230892653
5,2022-12-01,3,CatBoost,test,360,0.17801001637448038,0.24584627211107468,0.6285267172700584
5,2022-12-01,6,Seasonal Naive,test,360,0.26162083885029264,0.37482617089766596,0.9048817202719175
5,2022-12-01,6,Ridge,train,2520,0.2158876064404606,0.2989573515989071,0.7601875609168832
5,2022-12-01,6,Ridge,test,360,0.1850968137317964,0.25743500873936737,0.6564641595500359
5,2022-12-01,6,Lasso,train,2520,0.2160118796438536,0.2992649167035313,0.7605446101346282
5,2022-12-01,6,Lasso,test,360,0.1847606445892439,0.25753167750908496,0.6567503969099892
5,2022-12-01,6,ElasticNet,train,2520,0.21591620373082854,0.29912795021328964,0.7601507516376952
5,2022-12-01,6,ElasticNet,test,360,0.1846653159206826,0.2573605694403689,0.6558844410785286
5,2022-12-01,6,PLS,train,2520,0.21595008023503925,0.2991380316293708,0.7608353630491759
5,2022-12-01,6,PLS,test,360,0.18450721511279183,0.2566934050674262,0.6551333459238369
5,2022-12-01,6,XGBoost,train,2520,0.17109692858858427,0.23220382333545858,0.6247127690779892
5,2022-12-01,6,XGBoost,test,360,0.18807022551532482,0.25997039194716914,0.6639173068628954
5,2022-12-01,6,LightGBM,train,2520,0.17957743217061503,0.24610125594714433,0.6408616923676723
5,2022-12-01,6,LightGBM,test,360,0.18897327662063357,0.2603310238087622,0.6705525372243873
5,2022-12-01,6,CatBoost,train,2520,0.19459791584997665,0.26743113688871917,0.6905775155449977
5,2022-12-01,6,CatBoost,test,360,0.18446770575728252,0.2562830498788911,0.6518958988472764
6,2023-12-01,1,Seasonal Naive,test,330,0.2468213481405168,0.3457239508722798,0.8674440395281285
6,2023-12-01,1,Ridge,train,2880,0.21254232330951964,0.29428864168249474,0.7552648811563774
6,2023-12-01,1,Ridge,test,330,0.18985577515654312,0.26362813148826286,0.6789114327817346
6,2023-12-01,1,Lasso,train,2880,0.21309993301293229,0.2946943116235303,0.7573632395125841
6,2023-12-01,1,Lasso,test,330,0.190220293901286,0.26403539103810775,0.6792523467647826
6,2023-12-01,1,ElasticNet,train,2880,0.2129857532761984,0.29459850354637224,0.756847905121729
6,2023-12-01,1,ElasticNet,test,330,0.19047911162950035,0.264265341817854,0.6803716092722741
6,2023-12-01,1,PLS,train,2880,0.21282466312030163,0.2945991256279918,0.7561394026774492
6,2023-12-01,1,PLS,test,330,0.19081228377740858,0.26444573982473274,0.6820852610019712
6,2023-12-01,1,XGBoost,train,2880,0.1745399357265264,0.2347760224795945,0.6432550283514775
6,2023-12-01,1,XGBoost,test,330,0.18675842547376215,0.258451428672823,0.6749464004076227
6,2023-12-01,1,LightGBM,train,2880,0.18282765365450537,0.24899502231046333,0.6624598839985911
6,2023-12-01,1,LightGBM,test,330,0.18867204372526583,0.2590635899387749,0.6892599802958691
6,2023-12-01,1,CatBoost,train,2880,0.19318913613889926,0.2634767886482538,0.6934569351800636
6,2023-12-01,1,CatBoost,test,330,0.18921559727277978,0.26169815481322817,0.6799992148439084
6,2023-12-01,3,Seasonal Naive,test,270,0.2491257544654663,0.34887975497965296,0.8688333869914896
6,2023-12-01,3,Ridge,train,2880,0.21001973404245974,0.292302760766362,0.7488209066756446
6,2023-12-01,3,Ridge,test,270,0.19357453771773456,0.27126290469243886,0.6972436852407773
6,2023-12-01,3,Lasso,train,2880,0.21026928053217578,0.2926528110433232,0.7495281567868841
6,2023-12-01,3,Lasso,test,270,0.19338793057638276,0.27074377623917045,0.6922738578776187
6,2023-12-01,3,ElasticNet,train,2880,0.2100541628445538,0.29241256098341845,0.7487389131736749
6,2023-12-01,3,ElasticNet,test,270,0.19328314439067248,0.27082659813610116,0.6940281166993568
6,2023-12-01,3,PLS,train,2880,0.21004917849482632,0.2923236317898703,0.7486213854353587
6,2023-12-01,3,PLS,test,270,0.19328044401344302,0.2711253666950862,0.6957872325846272
6,2023-12-01,3,XGBoost,train,2880,0.17355860997420397,0.2351572099885914,0.6440085822376861
6,2023-12-01,3,XGBoost,test,270,0.19381365590878039,0.2695203249162328,0.6968982000222959
6,2023-12-01,3,LightGBM,train,2880,0.18084492934829774,0.2470444289352633,0.6599705916578904
6,2023-12-01,3,LightGBM,test,270,0.196727687747316,0.27110923938042264,0.7016598903650204
6,2023-12-01,3,CatBoost,train,2880,0.19370758716548614,0.2653889899863172,0.6981337601504922
6,2023-12-01,3,CatBoost,test,270,0.19191984165566936,0.2671469211584241,0.6818128093850623
6,2023-12-01,6,Seasonal Naive,test,180,0.25102139824329206,0.361870019738083,0.8312773553123004
6,2023-12-01,6,Ridge,train,2880,0.21202703772157952,0.29378922327672946,0.7627444321584174
6,2023-12-01,6,Ridge,test,180,0.21017353619418075,0.2853653501457424,0.726487241581104
6,2023-12-01,6,Lasso,train,2880,0.2121364202999653,0.29406776777507,0.7630270086958171
6,2023-12-01,6,Lasso,test,180,0.20931082258372832,0.2838179392813602,0.7239663652514053
6,2023-12-01,6,ElasticNet,train,2880,0.2120398210729107,0.2939271357254687,0.7626353146998425
6,2023-12-01,6,ElasticNet,test,180,0.20946095016801575,0.28401695225188467,0.7243710362959348
6,2023-12-01,6,PLS,train,2880,0.21212291219750956,0.29391749672086864,0.7635469444283981
6,2023-12-01,6,PLS,test,180,0.21046305171180285,0.28489814259076435,0.7286904717966237
6,2023-12-01,6,XGBoost,train,2880,0.1730159957630534,0.23646884508680444,0.6399573955749057
6,2023-12-01,6,XGBoost,test,180,0.2019485400799883,0.27665053380250076,0.6999065269914406
6,2023-12-01,6,LightGBM,train,2880,0.17984497277462602,0.24734639972108513,0.6543494134214005
6,2023-12-01,6,LightGBM,test,180,0.20352111538564358,0.2809553380019356,0.6972400663632426
6,2023-12-01,6,CatBoost,train,2880,0.19336790031541393,0.2654657198351499,0.6991333631989256
6,2023-12-01,6,CatBoost,test,180,0.20465430265868914,0.2818397683215721,0.6956722536214366
