split_id,train_end,horizon,model,set,n_rows,MAE,RMSE,MASE
4,2021-12-01,1,PLS,train,2160,0.19012792867748227,0.2641027184477299,0.6408253423061275
4,2021-12-01,1,PLS,test,360,0.23789898402581483,0.3491949964835506,0.7805445461650168
4,2021-12-01,1,XGBoost,train,2160,0.011508761705193047,0.017590547600263094,0.037425991803745784
4,2021-12-01,1,XGBoost,test,360,0.22784362654490214,0.32549389925293276,0.7582016918175776
4,2021-12-01,1,LightGBM,train,2160,0.12828719140870254,0.17850897289660825,0.4370947763368312
4,2021-12-01,1,LightGBM,test,360,0.2135781164580057,0.3089088142629689,0.7076051144836322
4,2021-12-01,1,CatBoost,train,2160,0.05668348044456044,0.07967391255632734,0.19075815030658463
4,2021-12-01,1,CatBoost,test,360,0.21602243224822415,0.30803380351766607,0.7187343957465354
4,2021-12-01,3,Seasonal Naive,test,360,0.25411160298157776,0.37381318903587496,0.8700664745387365
4,2021-12-01,3,Ridge,train,2160,0.18871693011571294,0.26062437119894416,0.637844315049544
4,2021-12-01,3,Ridge,test,360,0.21976901631839682,0.32705330810203553,0.7181469317449073
4,2021-12-01,3,Lasso,train,2160,0.1857686983947254,0.25651820952068655,0.6316178525701063
4,2021-12-01,3,Lasso,test,360,0.227194325894619,0.3358970002148253,0.738779094049937
4,2021-12-01,3,ElasticNet,train,2160,0.1851973055059721,0.2559896832932021,0.6294769502535431
4,2021-12-01,3,ElasticNet,test,360,0.22837768741739672,0.3376469833005449,0.7439337313213187
4,2021-12-01,3,PLS,train,2160,0.186517886294602,0.25866740321154996,0.6327062826134346
4,2021-12-01,3,PLS,test,360,0.23278644137685542,0.34278476262715873,0.7562155949148519
4,2021-12-01,3,XGBoost,train,2160,0.011157144572470443,0.017002293723842897,0.03757285879229576
4,2021-12-01,3,XGBoost,test,360,0.22914936587492257,0.3418742175469397,0.7811075361790013
4,2021-12-01,3,LightGBM,train,2160,0.12702113270357102,0.17625177663955285,0.4323168882963328
4,2021-12-01,3,LightGBM,test,360,0.21768798596635422,0.32030550192089163,0.7409001297680852
4,2021-12-01,3,CatBoost,train,2160,0.05901954295182481,0.08428482107058859,0.19772728052315158
4,2021-12-01,3,CatBoost,test,360,0.2099008624234953,0.3185338920297504,0.7172385128040593
4,2021-12-01,6,Seasonal Naive,test,360,0.2406661227806633,0.3572501677751017,0.8295866427425861
4,2021-12-01,6,Ridge,train,2160,0.18714805326379888,0.2564704714948367,0.6391927494327242
4,2021-12-01,6,Ridge,test,360,0.22680851782307604,0.32892376589786343,0.7323969416841465
4,2021-12-01,6,Lasso,train,2160,0.18586216980133272,0.25446527284486165,0.6363200405808649
4,2021-12-01,6,Lasso,test,360,0.23107267895541675,0.3368861225227252,0.7394134517109793
