State,Date,HospRisk
ARKANSAS,2015-03-01,1.1673476194446761
ARKANSAS,2015-04-01,1.246261216350947
ARKANSAS,2015-05-01,0.5785123966942148
ARKANSAS,2015-06-01,1.4853936293117675
ARKANSAS,2015-07-01,1.5625
ARKANSAS,2015-08-01,1.4768624876928127
ARKANSAS,2015-09-01,1.6375992794563172
ARKANSAS,2015-10-01,1.3908205841446453
ARKANSAS,2015-11-01,0.8163931749530574
ARKANSAS,2015-12-01,0.9774374847275393
ARKANSAS,2016-01-01,1.38764182515713
ARKANSAS,2016-02-01,0.9772782799902272
ARKANSAS,2016-03-01,0.976483033607291
ARKANSAS,2016-04-01,0.9759271307742355
ARKANSAS,2016-05-01,0.5687357816054598
ARKANSAS,2016-06-01,1.6228497241155468
ARKANSAS,2016-07-01,1.3758497895759145
ARKANSAS,2016-08-01,1.5372168284789645
ARKANSAS,2016-09-01,1.5338661499959634
ARKANSAS,2016-10-01,2.0190599256985946
ARKANSAS,2016-11-01,1.5341138473960436
ARKANSAS,2016-12-01,0.887597837488905
ARKANSAS,2017-01-01,1.2901144976616676
ARKANSAS,2017-02-01,0.8041817450743868
ARKANSAS,2017-03-01,1.2047225122480123
ARKANSAS,2017-04-01,1.2828736369467608
ARKANSAS,2017-05-01,0.6416940723510066
ARKANSAS,2017-06-01,0.32017930040822856
ARKANSAS,2017-07-01,1.3598912087033037
ARKANSAS,2017-08-01,1.27867018300967
ARKANSAS,2017-09-01,1.3556618819776716
ARKANSAS,2017-10-01,0.8767035944847373
ARKANSAS,2017-11-01,1.1938872970391596
ARKANSAS,2017-12-01,1.3526416295353278
ARKANSAS,2018-01-01,0.8744733285634788
ARKANSAS,2018-02-01,0.5552030456852792
ARKANSAS,2018-03-01,0.8715632675699232
ARKANSAS,2018-04-01,1.3462147608489072
ARKANSAS,2018-05-01,1.2648221343873518
ARKANSAS,2018-06-01,1.2649221282314806
ARKANSAS,2018-07-01,1.418104467029071
ARKANSAS,2018-08-01,1.4946507237256137
ARKANSAS,2018-09-01,0.7066582914572864
ARKANSAS,2018-10-01,0.9428032683846637
ARKANSAS,2018-11-01,1.413760603204524
ARKANSAS,2018-12-01,1.0192081536652293
ARKANSAS,2019-01-01,0.7817385866166354
ARKANSAS,2019-02-01,1.17169192313701
ARKANSAS,2019-03-01,1.172241325414192
ARKANSAS,2019-04-01,0.6248047485160887
ARKANSAS,2019-05-01,0.8596436386370742
ARKANSAS,2019-06-01,0.5474737994681683
ARKANSAS,2019-07-01,0.9366950277105612
ARKANSAS,2019-08-01,1.7158009670878178
ARKANSAS,2019-09-01,1.0916179337231968
ARKANSAS,2019-10-01,1.478369125427949
ARKANSAS,2019-11-01,1.0867877658748641
ARKANSAS,2019-12-01,0.9302325581395349
ARKANSAS,2020-01-01,0.8499459125328388
ARKANSAS,2020-02-01,0.386428626632661
ARKANSAS,2020-03-01,0.8523827973653623
ARKANSAS,2020-04-01,0.856898029134533
ARKANSAS,2020-05-01,0.9191944514080387
ARKANSAS,2020-06-01,0.8167265599477296
ARKANSAS,2020-07-01,0.5680895958448304
ARKANSAS,2020-08-01,1.0429201764941838
ARKANSAS,2020-09-01,1.0412494993992791
ARKANSAS,2020-10-01,0.9554140127388536
ARKANSAS,2020-11-01,0.6342159505311559
ARKANSAS,2020-12-01,0.6362334976936536
ARKANSAS,2021-01-01,0.8684667614084951
ARKANSAS,2021-02-01,1.4274385408406027
ARKANSAS,2021-03-01,0.5494505494505494
ARKANSAS,2021-04-01,0.3927112786679234
ARKANSAS,2021-05-01,0.7056609691077309
ARKANSAS,2021-06-01,1.17169192313701
ARKANSAS,2021-07-01,1.0911925175370227
ARKANSAS,2021-08-01,1.0879701585327946
ARKANSAS,2021-09-01,1.1677695601401323
ARKANSAS,2021-10-01,0.770712909441233
ARKANSAS,2021-11-01,1.0764262648008611
ARKANSAS,2021-12-01,0.6900782088636712
ARKANSAS,2022-01-01,0.765814060346148
ARKANSAS,2022-02-01,0.9136592051164915
ARKANSAS,2022-03-01,1.216915120170368
ARKANSAS,2022-04-01,0.758552681483729
ARKANSAS,2022-05-01,0.9828381341196039
ARKANSAS,2022-06-01,1.206454531744835
ARKANSAS,2022-07-01,1.2003901267912072
ARKANSAS,2022-08-01,1.346398384321939
ARKANSAS,2022-09-01,1.1940298507462686
ARKANSAS,2022-10-01,1.120490027638754
ARKANSAS,2022-11-01,0.5962140408406619
ARKANSAS,2022-12-01,0.9684869254265067
ARKANSAS,2023-01-01,0.5942653394740751
ARKANSAS,2023-02-01,0.8911994058670627
ARKANSAS,2023-03-01,0.8900756564307967
ARKANSAS,2023-04-01,0.8901416808842074
ARKANSAS,2023-05-01,0.5187490736623684
ARKANSAS,2023-06-01,0.812767843948574
ARKANSAS,2023-07-01,1.111440426793124
ARKANSAS,2023-08-01,1.1093854004881296
ARKANSAS,2023-09-01,0.7376807317792858
ARKANSAS,2023-10-01,0.738061849582995
ARKANSAS,2023-11-01,0.9596220565438842
ARKANSAS,2023-12-01,0.5890148726255338
ARKANSAS,2024-01-01,0.811089809762572
ARKANSAS,2024-02-01,0.6613756613756614
ARKANSAS,2024-03-01,0.8061561011359472
ARKANSAS,2024-04-01,0.587026709715292
ARKANSAS,2024-05-01,0.6606474344857961
ARKANSAS,2024-06-01,0.8068065131289424
ARKANSAS,2024-07-01,1.6839947283643286
ARKANSAS,2024-08-01,0.7312614259597806
ARKANSAS,2024-09-01,0.5849235943554872
ARKANSAS,2024-10-01,1.0939323220536756
ARKANSAS,2024-11-01,0.7272198385571959
ARKANSAS,2024-12-01,0.8713331397037468
COLORADO,2015-01-01,0.7159904534606205
COLORADO,2015-02-01,0.833134967864794
COLORADO,2015-03-01,0.7531612954374282
COLORADO,2015-04-01,0.9109993266526717
COLORADO,2015-05-01,0.7498914630777124
COLORADO,2015-06-01,0.6696076886718134
COLORADO,2015-07-01,0.8652220081016243
COLORADO,2015-08-01,1.0212899677900857
COLORADO,2015-09-01,0.6265909535931075
COLORADO,2015-10-01,0.5861664712778429
COLORADO,2015-11-01,0.8959875340864824
COLORADO,2015-12-01,1.0110830254715146
COLORADO,2016-01-01,0.6210939016342534
COLORADO,2016-02-01,0.8135750813575081
COLORADO,2016-03-01,0.812630601346645
COLORADO,2016-04-01,0.6949538627852206
COLORADO,2016-05-01,0.812190594059406
COLORADO,2016-06-01,0.7708317274339012
COLORADO,2016-07-01,0.9588095420725627
COLORADO,2016-08-01,1.1869663437607687
COLORADO,2016-09-01,0.9922906648347454
COLORADO,2016-10-01,0.9550003820001529
COLORADO,2016-11-01,0.6480634339737724
COLORADO,2016-12-01,0.6092916984006093
COLORADO,2017-01-01,0.6852183181697057
COLORADO,2017-02-01,0.8345345573173507
COLORADO,2017-03-01,0.8692694357307532
COLORADO,2017-04-01,0.9819843637874381
COLORADO,2017-05-01,0.9053187476423991
COLORADO,2017-06-01,1.0163749294184077
COLORADO,2017-07-01,1.4655042837817527
COLORADO,2017-08-01,0.7123308214299103
COLORADO,2017-09-01,0.7849586962209845
COLORADO,2017-10-01,0.7836698137851251
COLORADO,2017-11-01,1.082129930221277
COLORADO,2017-12-01,1.1144130757800892
COLORADO,2018-01-01,1.1118935547236943
COLORADO,2018-02-01,0.9982622841719969
COLORADO,2018-03-01,1.216186334488096
COLORADO,2018-04-01,0.8095676172953081
COLORADO,2018-05-01,1.3226541259460651
COLORADO,2018-06-01,1.2465627864344637
COLORADO,2018-07-01,0.9886126469188239
COLORADO,2018-08-01,0.9867339107553997
COLORADO,2018-09-01,0.8045934974216435
COLORADO,2018-10-01,0.8755289654166059
COLORADO,2018-11-01,0.80034924330617
COLORADO,2018-12-01,1.1989100817438691
COLORADO,2019-01-01,1.3042060645582003
COLORADO,2019-02-01,1.0476500126440518
COLORADO,2019-03-01,0.6504535106421422
COLORADO,2019-04-01,1.009154472716788
COLORADO,2019-05-01,1.1847065158858374
COLORADO,2019-06-01,0.9684708920692995
COLORADO,2019-07-01,1.0718113612004287
COLORADO,2019-08-01,0.8911385185713268
COLORADO,2019-09-01,1.248261350262135
COLORADO,2019-10-01,0.7131141695785496
COLORADO,2019-11-01,0.5337508451055047
COLORADO,2019-12-01,0.8180686466299129
COLORADO,2020-01-01,0.7447600808596659
COLORADO,2020-02-01,1.0993297634667896
COLORADO,2020-03-01,0.6769033453275856
COLORADO,2020-04-01,0.9413498137764498
COLORADO,2020-05-01,0.7546570282400603
COLORADO,2020-06-01,0.7790285513964086
COLORADO,2020-07-01,0.9248198527995067
COLORADO,2020-08-01,0.9148782068387147
COLORADO,2020-09-01,0.7548594074353652
COLORADO,2020-10-01,0.5988920497080401
COLORADO,2020-11-01,0.711690452110724
COLORADO,2020-12-01,0.6420909502946064
COLORADO,2021-01-01,0.3744757339724386
COLORADO,2021-02-01,0.8166295471417965
COLORADO,2021-03-01,0.4799527431145241
COLORADO,2021-04-01,0.6623491315866942
COLORADO,2021-05-01,0.585865983156353
COLORADO,2021-06-01,0.6915377616014559
COLORADO,2021-07-01,0.5067689857380728
COLORADO,2021-08-01,0.5780346820809249
COLORADO,2021-09-01,0.5756223917110376
COLORADO,2021-10-01,0.2499553651133726
COLORADO,2021-11-01,0.7114652627085483
COLORADO,2021-12-01,0.7443113347983271
COLORADO,2022-01-01,0.7076890414351934
COLORADO,2022-02-01,0.6692261632207389
COLORADO,2022-03-01,0.843348091924942
COLORADO,2022-04-01,0.4883493790986466
COLORADO,2022-05-01,0.5926855628769654
COLORADO,2022-06-01,0.6639642158233157
COLORADO,2022-07-01,0.5231584821428571
COLORADO,2022-08-01,0.6598826103566839
COLORADO,2022-09-01,0.6583506583506584
COLORADO,2022-10-01,0.6222130042517888
COLORADO,2022-11-01,0.5516670689239045
COLORADO,2022-12-01,0.44744269291663796
COLORADO,2023-01-01,0.6523381171461924
COLORADO,2023-02-01,0.5147210212065061
COLORADO,2023-03-01,0.6848611444029723
COLORADO,2023-04-01,0.40994807324405574
COLORADO,2023-05-01,0.5454607438720895
COLORADO,2023-06-01,0.610935749923633
COLORADO,2023-07-01,0.6465663921595317
COLORADO,2023-08-01,0.5086642476855777
COLORADO,2023-09-01,0.40614634806742034
COLORADO,2023-10-01,0.6101074467003356
COLORADO,2023-11-01,0.5087160008139456
COLORADO,2023-12-01,0.77834179357022
COLORADO,2024-01-01,0.6084369929691725
COLORADO,2024-02-01,0.5053567818880129
COLORADO,2024-03-01,0.572294226561185
COLORADO,2024-04-01,0.43936731107205623
COLORADO,2024-05-01,0.8081624406505707
COLORADO,2024-06-01,0.7397444519166106
COLORADO,2024-07-01,0.8415524960447032
COLORADO,2024-08-01,0.6390421095116373
COLORADO,2024-09-01,0.3023583954847813
COLORADO,2024-10-01,0.2689166022387307
COLORADO,2024-11-01,0.6048996874684949
COLORADO,2024-12-01,0.6717946995398206
CONNECTICUT,2015-01-01,0.23754379713759724
CONNECTICUT,2015-02-01,0.8326889906619876
CONNECTICUT,2015-03-01,0.2973358705994291
CONNECTICUT,2015-04-01,0.35633685710892027
CONNECTICUT,2015-05-01,0.23692471717111885
CONNECTICUT,2015-06-01,0.29573549417401074
CONNECTICUT,2015-07-01,0.7711014888190284
CONNECTICUT,2015-08-01,0.35589299483955156
CONNECTICUT,2015-09-01,0.2962260797440607
CONNECTICUT,2015-10-01,0.059143600662408334
CONNECTICUT,2015-11-01,0.3546518501004847
CONNECTICUT,2015-12-01,0.5327019828351583
CONNECTICUT,2016-01-01,0.651967757230915
CONNECTICUT,2016-02-01,0.4731767906784172
CONNECTICUT,2016-03-01,0.2358490566037736
CONNECTICUT,2016-04-01,0.29559562518474725
CONNECTICUT,2016-05-01,0.2953686200378072
CONNECTICUT,2016-06-01,0.35528185693983894
CONNECTICUT,2016-07-01,0.2361275088547816
CONNECTICUT,2016-08-01,0.354295837023915
CONNECTICUT,2016-09-01,0.35437954048786247
CONNECTICUT,2016-10-01,0.23615539024678237
CONNECTICUT,2016-11-01,0.4724502450835647
CONNECTICUT,2016-12-01,0.5309421273081234
CONNECTICUT,2017-01-01,0.4123711340206186
CONNECTICUT,2017-02-01,0.7076723477030135
CONNECTICUT,2017-03-01,0.6484701998467252
CONNECTICUT,2017-04-01,0.47211566833874297
CONNECTICUT,2017-05-01,0.5892751915144372
CONNECTICUT,2017-06-01,0.47097609796302836
CONNECTICUT,2017-07-01,0.41254125412541254
CONNECTICUT,2017-08-01,0.5892751915144372
CONNECTICUT,2017-09-01,0.23576564894494872
CONNECTICUT,2017-10-01,0.23601604909133822
CONNECTICUT,2017-11-01,0.5309734513274337
CONNECTICUT,2017-12-01,0.5901445854234287
CONNECTICUT,2018-01-01,0.5305978068623983
CONNECTICUT,2018-02-01,0.11779256728900406
CONNECTICUT,2018-03-01,0.3536693191865606
CONNECTICUT,2018-04-01,0.35423308537017356
CONNECTICUT,2018-05-01,0.8832361773538243
CONNECTICUT,2018-06-01,0.5286654135338346
CONNECTICUT,2018-07-01,0.7057163020465772
